"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev_non_ppp","eq_ehb_crude_dev_non_ppp","debt_ehb_crude_dev_non_ppp","fdi_ehb_crude_dev_non_ppp","eq_debt_ehb_crude_dev_non_ppp","time"
"FIN",1996,5124573,151858169571.633,112037040174.661,29633.3313178743,21862.7074245329,0.0256045423607176,0.0373034692952601,0.0143345315062628,0.0123294709505206,0.0112700108544548,0.0249739983447395,0.10550410309175,-0.225015255728089,-1.50690201372996,-0.168772360327733,0.327753193869055,-0.336917456063069,-2
"FIN",1997,5139839,162999398610.704,116429403229.223,31712.9385980191,22652.344407913,0.0678249694372646,0.035481024455196,0.0195151624293839,0.0168126444876115,0.0483098070078807,0.0186683799675844,0.0687986457114893,-0.259736595050678,-1.04667292259521,-0.24566126665151,0.30854844912485,-0.402180768510022,-1
"FIN",1998,5153499,174779309792.133,121791562618.892,33914.6878251327,23632.7905795446,0.0671234344546008,0.0423718265608546,0.0174795874558704,0.0204575910758287,0.0496438469987304,0.0219142354850259,-0.0149628084679035,-0.264848996431314,-0.917831567829116,-0.330966767103827,0.424864683857577,-0.49506146657974,0
"FRA",1993,58961049,1929285603660.48,1520237755902.58,32721.3581912439,25783.7637166629,-0.0132048934607152,0.00641729301620941,0.00191849612916606,0.00789719321884874,-0.0151233895898812,-0.00147990020263933,0.0383189732778322,0.510773171984752,0.190527019705645,0.597124861011133,0.919103902314738,0.506988430492358,-5
"FRA",1994,59175335,1961619671412.89,1534430207022.04,33149.278688712,25930.2327062794,0.0129929369965325,0.00566459339447611,0.0160077203411308,0.0131092060894371,-0.00301478334459837,-0.007444612694961,0.0340371223501248,0.502227515925754,0.0680449254859044,0.609348114593234,0.837273915607698,0.511326563771051,-4
"FRA",1995,59383991,1994098670215.92,1552709958730.33,33579.734818024,26146.9452049852,0.0129017972149637,0.0083227916084816,0.0164189616558748,0.00788541834596757,-0.0035171644409111,0.000437373262514029,0.0384392172714225,0.444614343971034,-0.133800234721293,0.551968053555836,0.803326981536739,0.437097125789662,-3
"FRA",1996,59589289,2008762805768.89,1579781252953.85,33710.1321307743,26511.1613087689,0.00387569427278933,0.0138334602609831,0.0143345315062628,0.0123294709505206,-0.0104588372334735,0.00150398931046247,0.0348459588402957,0.405632102993295,-0.15045702900735,0.417388915177894,0.958404496846047,0.293727804758756,-2
"FRA",1997,59795263,2052826479911.61,1593992966508.55,34330.9214964337,26657.5124271725,0.0182480005476755,0.00550517730616917,0.0195151624293839,0.0168126444876115,-0.00126716188170839,-0.0113074671814424,0.0176889366028566,0.508263696852646,-0.0631429475956327,0.491386930085647,1.09194481731725,0.356727898657844,-1
"FRA",1999,60315406,2194568255303.77,1679408919063.41,36384.8708123389,27843.7803944055,0.0252108784400953,0.0217737349745004,0.0160177399246013,0.0251573996252539,0.00919313851549397,-0.00338366465075346,0.102186423002002,0.18981104121699,-0.0875964253152803,0.450480105958499,0.227949397421778,0.253333467062718,1
"FRA",2000,60724780,2279637093073.69,1741917936575.68,37540.4751252074,28685.4548765048,0.0312666363655012,0.0297805792951173,0.025208860152242,0.0275642349097236,0.0060577762132592,0.00221634438539375,0.115407682101194,0.276444195383309,-0.0224280146529363,0.463059008036853,0.451347921703281,0.268467018455081,2
"FRA",2001,61163237,2329054828818.18,1782131635103.28,38079.3258018404,29137.3008119776,0.0142518173993018,0.0156289726271055,0.00102400552994553,0.00920533032873294,0.0132278118693563,0.00642364229837256,0.103950825383964,0.282512760370549,-0.0855154416913251,0.469333325761297,0.393160541385035,0.28948555878687,3
"FRA",2002,61604550,2357176611014.23,1814340778128.37,38263.0278285326,29451.4086723849,0.00481259412416613,0.0107225734335099,0.00425210514906205,0.0134560726341046,0.000560488975104079,-0.00273349920059474,0.0768984743418811,0.29943886530388,-0.0583488101443776,0.483059833906637,0.328025109525117,0.33449173369645,4
"FRA",2003,62037544,2373064275333.61,1843261779400.34,38252.0667699806,29712.0366241504,-0.000286507092086552,0.0088104956156787,0.0106311721123795,0.0171283465560563,-0.0109176792044661,-0.00831785094037762,0.0459032421334683,0.241778306353429,0.0854954241679218,0.428248786435741,0.24178334715951,0.300831052901671,5
"GBR",1993,57713889,1609328023905.05,1423207341721.46,27884.5881258331,24659.7026535754,0.0237934060751499,0.0257189153224182,0.00191849612916606,0.00789719321884874,0.0218749099459838,0.0178217221035695,-0.0817573622932883,1.33029069592481,2.03101614099827,1.49259928792236,0.984323499671004,1.51090591999571,-5
"GBR",1994,57862145,1657960034445.26,1459333066778.27,28653.6220605935,25220.8601457527,0.0272057203469931,0.0225009958352924,0.0160077203411308,0.0131092060894371,0.0111980000058622,0.00939178974585531,-0.0847461399185705,1.22570970998542,1.87197707131724,1.38570204032069,0.895873087542892,1.3990396540161,-4
"GBR",1995,58024799,1853531602965.22,1492391256466.39,31943.7832600716,25719.8867068267,0.108697725118018,0.0195930588378133,0.0164189616558748,0.00788541834596757,0.0922787634621436,0.0117076404918457,-0.0849216764048011,1.21660679786998,1.7891590747156,1.39944341991874,0.849246330183443,1.40036872192544,-3
"GBR",1996,58164374,1925830395773.54,1548326246747.1,33110.1370707357,26619.8385758797,0.0358619066683179,0.0343922544390924,0.0143345315062628,0.0123294709505206,0.021527375162055,0.0220627834885718,-0.070885501689682,1.20088160064339,1.67318168843454,1.39620592076896,0.781446406666057,1.37468504009095,-2
"GBR",1997,58314249,1977242728075.52,1604907075435.6,33906.6825344097,27521.6967200521,0.0237726284589712,0.0333179163042274,0.0195151624293839,0.0168126444876115,0.00425746602958732,0.0165052718166159,-0.0546906354888336,1.13779643141137,1.41347074325811,1.38798919866916,0.575424881416453,1.32825805647658,-1
"GBR",1998,58474943,2030835596225.26,1659180798494.44,34730.0141228913,28374.2183125247,0.0239921535353957,0.0305062617285525,0.0174795874558704,0.0204575910758287,0.00651256607952533,0.0100486706527239,-0.0387624219150985,1.006256013008,1.1330389297067,1.26526174810046,0.637594019291956,1.16436030287382,0
"GBR",1999,58684427,2081828958838.74,1717688338995.26,35474.9814433519,29269.9175369857,0.0212234265510336,0.0310793564130254,0.0160177399246013,0.0251573996252539,0.00520568662643228,0.00592195678777152,-0.0287645521980635,1.02036925851939,1.05094965192888,1.21657238660112,1.0479304057063,1.08689092929884,1
"GBR",2000,58886065,2173300238402.65,1788156606194.44,36906.868176752,30366.3796552621,0.0395699632227053,0.0367757806471491,0.025208860152242,0.0275642349097236,0.0143611030704633,0.00921154573742555,-0.0252022016080864,1.03612857391781,0.851852373386798,1.25809701683616,1.07339476822491,1.07687316365596,2
"GBR",2001,59113016,2226957294611.49,1847023796000.15,37672.8755408367,31245.636257168,0.0205426906495738,0.028543662636249,0.00102400552994553,0.00920533032873294,0.0195186851196283,0.019338332307516,-0.0300034682474035,0.997805112515017,0.793738681620519,1.22012475635889,0.947511006508273,1.05972464346593,3
"GBR",2002,59365677,2278723300372.54,1906698754977.45,38384.5247881623,32117.8642496985,0.0187140242315689,0.0275326673578302,0.00425210514906205,0.0134560726341046,0.0144619190825068,0.0140765947237256,-0.0523153778303802,0.954088553032507,0.820101924936597,1.11212581818602,0.962579638422068,0.995943903608195,4
"GBR",2003,59636662,2376757921971.52,1991923301787.55,39853.9730807119,33400.9858195543,0.0375677231036189,0.0391730210835224,0.0106311721123795,0.0171283465560563,0.0269365509912394,0.0220446745274661,-0.051492882372081,0.919702662087115,0.76603631149368,1.1289476612858,0.857470706022591,0.998529726270502,5
"GRC",2001,10862129,326832451098.52,279097779443.917,30089.1704654327,25694.5741892696,0.0411915507209706,0.0460964639439201,0.00102400552994553,0.00920533032873294,0.0401675451910251,0.0368911336151871,0.291500796887503,-0.970386359321179,-2.1131394229108,-0.504212580755657,-1.6007733540492,-0.782039507766841,3
"GRC",2002,10902022,339907603999.099,290995034388.978,31178.4001168865,26691.8406868907,0.035560229301419,0.038078077880197,0.00425210514906205,0.0134560726341046,0.031308124152357,0.0246220052460924,0.288720519929823,-0.8337145283104,-2.10711496065962,-0.407677281503025,-1.50529703936637,-0.639313509564699,4
"GRC",2003,10928072,359708448083.879,302188021397.9,32916.0027572914,27652.4551995906,0.0542333943945223,0.0353565932193796,0.0106311721123795,0.0171283465560563,0.0436022222821428,0.0182282466633232,0.294858613356195,-0.844720383110074,-2.03364722246577,-0.382508141082429,-1.58546149692806,-0.62594853280022,5
"ITA",1993,56831823,1932498998071.84,1495412456259.4,34003.8185660848,26312.9418927737,-0.0162815073895537,-0.0243341749982537,0.00191849612916606,0.00789719321884874,-0.0182000035187198,-0.0322313682171025,-0.0516984195992222,-0.120783749029243,-0.136221023012596,0.0540488987431746,-0.0581051643670367,-0.0186527025996834,-5
"ITA",1994,56843400,1964403629750.13,1516281508039.66,34558.165587388,26674.7152358876,0.0161710343814967,0.0136552164864234,0.0160077203411308,0.0131092060894371,0.000163314040365847,0.000546010396986318,-0.0189700943712402,-0.0987063562352584,-0.145622551205105,0.086747741835137,-0.108474776583352,0.0122118549934442,-4
"ITA",1995,56844301,2015155545280.05,1526875247522.44,35450.4411142297,26860.656577032,0.0254918327209381,0.0069465134003508,0.0164189616558748,0.00788541834596757,0.00907287106506338,-0.00093890494561677,-0.0440758353319836,-0.078893523579989,-0.162303080827946,0.125754242311069,-0.126672788895215,0.0414563978415746,-3
"ITA",1996,56860279,2049454203536.47,1550335045745.78,36043.6888383272,27265.6953678645,0.0165960853275475,0.0149666968876367,0.0143345315062628,0.0123294709505206,0.00226155382128468,0.00263722593711613,-0.0594359490255504,-0.0989527113799915,-0.326468946214773,0.152614890238679,-0.295873266964963,0.0364445589096075,-2
"ITA",1997,56890371,2099177902046.36,1601360686050.47,36898.6502486749,28148.1849722946,0.0234431902438086,0.0318535434008016,0.0195151624293839,0.0168126444876115,0.0039280278144247,0.01504089891319,-0.075296668936108,-0.0623407887104463,-0.186862580797269,0.169971127702058,-0.212262643263395,0.0567182327254258,-1
"ITA",1999,56916316,2177731064503.72,1688134534829.71,38261.9821090269,29659.9403030532,0.0146396522546492,0.0247269297365236,0.0160177399246013,0.0251573996252539,-0.00137808766995207,-0.0004304698887303,-0.0249832130589932,-0.0657432336585421,0.19145070015957,0.110394020176038,-0.181743589779139,0.0377505830894087,1
"ITA",2000,56942108,2245027258596.27,1747276379174.83,39426.4866098086,30685.1368968433,0.0299810704557544,0.0339810731926562,0.025208860152242,0.0275642349097236,0.00477221030351238,0.0064168382829326,-0.0388989331617589,-0.0444986049891718,0.470429934153496,0.054118721152281,-0.29506120598251,0.0737650070053522,2
"ITA",2001,56976976,2296284406872.49,1778143101053.75,40301.9705165204,31208.0988828497,0.0219625245231594,0.0168992435175142,0.00102400552994553,0.00920533032873294,0.0209385189932139,0.00769391318878121,-0.080627830166765,-0.180423733178999,0.258974337412231,-0.0711715620322535,-0.426511191242408,-0.065490043404897,3
"ITA",2002,57089823,2321351065585.53,1791943254765.41,40661.3813741467,31388.1382109979,0.00887841746046902,0.00575241685345951,0.00425210514906205,0.0134560726341046,0.00462631231140698,-0.00770365578064514,-0.117583635322457,-0.218492021716123,0.325991756263122,-0.116798992443485,-0.537589084715766,-0.0874398368563454,4
"ITA",2003,57399187,2334088523997.97,1819789139205,40664.1390930846,31704.0925894125,6.78192755003693e-05,0.0100157187545538,0.0106311721123795,0.0171283465560563,-0.0105633528368791,-0.00711262780150257,-0.125120465807254,-0.289818628042513,0.225238108286812,-0.14683900562209,-0.682409312036827,-0.128689722261056,5
"JPN",1993,124938000,5129499167702.7,3312347295028.94,41056.3572948398,26511.9282766567,-0.0147967672063576,0.0109820815266737,0.00191849612916606,0.00789719321884874,-0.0167152633355236,0.00308488830782494,0.122850574042278,0.0196214493091686,-0.309997259351587,0.31051762189428,-0.367565590308358,0.206257114850199,-5
"JPN",1994,125265000,5159130591790.17,3399543761786.95,41185.730984634,27138.8158047894,0.00314617002599427,0.0233702652529111,0.0160077203411308,0.0131092060894371,-0.0128615503151366,0.010261059163474,0.125521196034343,-0.0599911063047885,-0.417651478589478,0.239538791023616,-0.531521411758542,0.134307543323507,-4
"JPN",1995,125570246,5250599171455.65,3490147613802.35,41814.0390634868,27794.3838208484,0.0151402848611486,0.0238689588375891,0.0164189616558748,0.00788541834596757,-0.00127867679472615,0.0159835404916215,0.121323109198318,-0.16187471762605,-0.460437010815696,0.180414685608322,-0.874781914499486,0.0684596442821174,-3
"JPN",1996,125864000,5399134571563.34,3568829514526.87,42896.5754430444,28354.6487838212,0.0255598503409242,0.0199570155412498,0.0143345315062628,0.0123294709505206,0.0112253188346614,0.00762754459072923,0.12109924382265,-0.177559564168969,-0.528441255113355,0.152504164045312,-0.77132336609869,0.0201428253273037,-2
"JPN",1997,126166000,5385474018409.26,3575022343378.64,42685.6206775935,28335.8618278985,-0.00492988500559299,-0.000662790170972372,0.0195151624293839,0.0168126444876115,-0.0244450474349769,-0.0174754346585839,0.109466082991599,-0.198523889827838,-0.722038818601055,0.162542249328828,-0.820065651784246,-0.000336645549138814,-1
"JPN",1998,126486000,5246415601633.68,3544936268563.99,41478.2315958579,28026.3133355786,-0.0286933614809648,-0.0109843739648046,0.0174795874558704,0.0204575910758287,-0.0461729489368352,-0.0314419650406332,0.12350585011028,-0.170529175803807,-0.655036273179346,0.232802938051116,-0.90649891914302,0.0388114100553136,0
"JPN",1999,126686000,5175591182352.74,3585674776441.56,40853.6948230486,28303.638732311,-0.015171483998218,0.00984654263701223,0.0160177399246013,0.0251573996252539,-0.0311892239228193,-0.0153108569882416,0.182775656005083,-0.42058527510004,-0.820360967438339,0.0358460538100595,-1.24496461300427,-0.204355684868148,1
"JPN",2000,126925843,5302122887564.48,3658654944719.13,41773.3911569488,28825.1380352788,0.0222622958776544,0.0182574813810685,0.025208860152242,0.0275642349097236,-0.00294656427458762,-0.00930675352865507,0.204461715164812,-0.639963956737663,-1.09497676646223,-0.180775506867784,-1.41835137010668,-0.433947801480727,2
"JPN",2001,127291000,5300323155999.02,3731816728166.57,41639.4179949802,29317.2080364407,-0.00321229505479437,0.0169267937465172,0.00102400552994553,0.00920533032873294,-0.00423630058473989,0.00772146341778424,0.206262992798702,-0.634275359675523,-1.12678182370238,-0.210991506130363,-1.33864049252086,-0.435214523000302,3
"JPN",2002,127435000,5278392584269.2,3777002028518.71,41420.273741666,29638.6552243788,-0.00527680171287237,0.0109047804760998,0.00425210514906205,0.0134560726341046,-0.00952890686193442,-0.00255129215800487,0.211591978489594,-0.620246802618855,-1.03743958746513,-0.242407155739278,-1.3523320689588,-0.417354272979885,4
"JPN",2003,127619000,5270550766470.29,3774869939542.05,41299.1072369341,29579.2157871638,-0.00292958167619695,-0.0020074837599342,0.0106311721123795,0.0171283465560563,-0.0135607537885765,-0.0191358303159905,0.227361675391202,-0.689462445483897,-1.03092833985696,-0.290859898608691,-1.44475621866788,-0.468749281076781,5
"MEX",1993,89364560,1295819536418.11,1032138334853.04,14500.3739336725,11549.7500894431,0.0915197849786171,0.0655815134877145,0.00191849612916606,0.00789719321884874,0.0896012888494511,0.0576843202688657,0.159570198696838,-1.8964611531286,-2.2717331041459,-1.75071718588017,-1.63686354198165,-1.84875815087939,-5
"MEX",1994,90953505,1370399297773.49,1085556858281.17,15067.0312020795,11935.2943933405,0.0383345550825247,0.0328361264185055,0.0160077203411308,0.0131092060894371,0.0223268347413939,0.0197269203290684,0.152746038731588,-1.92876341674329,-2.36650782947208,-1.85759928570117,-1.50714807675843,-1.95346161799008,-4
"MEX",1995,92506744,1325794052732.45,1018753154667.08,14331.8637691156,11012.7446996413,-0.0500236986726659,-0.0804467146873868,0.0164189616558748,0.00788541834596757,-0.0664426603285406,-0.0883321330333544,0.14347909386775,-1.34361176214181,-1.97182750233275,-1.25803702286028,-0.929498764691437,-1.37466595588427,-3
"MEX",1996,94005638,1327735326180.27,1015889727552.92,14123.99675624,10806.6893557269,-0.0146100456298761,-0.0188878840070643,0.0143345315062628,0.0123294709505206,-0.028944577136139,-0.0312173549575849,0.155060132486334,-1.50227120833845,-2.28042070097186,-1.36934297844494,-1.16299487736437,-1.51681941525351,-2
"MEX",1997,95438019,1389194182671.13,1065958594360.64,14555.9830057991,11169.1190316999,0.0301268638412306,0.0329874136500994,0.0195151624293839,0.0168126444876115,0.0106117014118468,0.0161747691624878,0.171978606011803,-1.73145169595205,-2.55948575188089,-1.52668292781352,-1.5580198000601,-1.69969624584086,-1
"MEX",1998,96799183,1472415132723.65,1120516797567.73,15211.0285137804,11575.6844514662,0.0440186126335149,0.0357539892699972,0.0174795874558704,0.0204575910758287,0.0265390251776445,0.0152963981941685,0.170207118277352,-1.93936100191927,-2.80381949438937,-1.69338794420223,-1.7895677992788,-1.9047756235585,0
"MEX",1999,98085415,1496544005110.48,1143989825289.71,15257.5589868328,11663.2001331667,0.00305432663884986,0.00753186712595166,0.0160177399246013,0.0251573996252539,-0.0129634132857515,-0.0176255324993022,0.232307260840472,-2.12951140101401,-3.2622197574203,-1.77618680804492,-2.06772675579548,-2.07284358156062,1
"MEX",2000,99368858,1589128298414.98,1240254354041.94,15992.2165797153,12481.3183828875,0.0470270885933797,0.0677943997900918,0.025208860152242,0.0275642349097236,0.0218182284411377,0.0402301648803682,0.270855372920889,-2.20634753187444,-3.71379623078882,-1.75646682579414,-2.46884076541442,-2.08543511212147,2
"MEX",2001,100739263,1583529505820.83,1244849202778.04,15719.0896445294,12357.1402619655,-0.0172262654392732,-0.00999894214810304,0.00102400552994553,0.00920533032873294,-0.0182502709692187,-0.019204272476836,0.223760358769923,-2.085700200473,-2.78476971955528,-1.95635683143063,-1.766246930408,-2.17109363700843,3
"MEX",2002,102167274,1586876272520.54,1261524382893.55,15532.1387210599,12347.6367089284,-0.0119645315343178,-0.000769369706684842,0.00425210514906205,0.0134560726341046,-0.0162166366833798,-0.0142254423407895,0.226363152877974,-2.14158859926555,-2.81284052984893,-2.10416445691728,-1.74731210639588,-2.27079496315129,4
"MEX",2003,103587899,1601584924773.01,1299646990792.18,15461.1198820917,12546.3205966961,-0.00458286520796136,0.0159627578846759,0.0106311721123795,0.0171283465560563,-0.0152140373203409,-0.00116558867138039,0.215896342667723,-2.09944270252175,-2.62752813221982,-2.11044767664616,-1.62882101186995,-2.26217342981636,5
"NLD",1993,15290368,570835895333.912,409785150288.737,37333.0383764414,26800.2150300592,-0.00413773675777485,0.000558669474527207,0.00191849612916606,0.00789719321884874,-0.0060562328869409,-0.00733852374432153,-0.234377838462248,1.04133060914699,1.63472068534675,1.0231622977875,1.40489457511701,1.05414490468487,-5
"NLD",1994,15382834,583515018925.706,416392789354.664,37932.8684770119,27068.6655888417,0.0159392964239711,0.00996689658281191,0.0160077203411308,0.0131092060894371,-6.84239171597767e-05,-0.0031423095066252,-0.195913821399634,0.786119384907854,1.58002578423358,0.555962859467018,1.38083678752957,0.679844077355722,-4
"NLD",1995,15459004,602532346518.012,428464849892.19,38976.1427397271,27716.2002087709,0.0271317559387043,0.0236402797429331,0.0164189616558748,0.00788541834596757,0.0107127942828296,0.0157548613969656,-0.199744293010423,0.941777551861274,1.57723704836443,0.881168756516312,1.28659220050402,0.939880744370299,-3
"NLD",1996,15530500,618352794036.631,438006163470.066,39815.3822501936,28202.966000455,0.021303591993787,0.0174100624143776,0.0143345315062628,0.0123294709505206,0.0069690604875241,0.00508059146385698,-0.176722668044665,0.920969867381239,1.49612316181883,0.82910056065256,1.31161570925877,0.885661644334893,-2
"NLD",1997,15610650,648301639767.432,455168572143.808,41529.4455879436,29157.5669266692,0.0421493815560581,0.033287315196068,0.0195151624293839,0.0168126444876115,0.0226342191266742,0.0164746707084564,-0.145791760920206,0.946201128161125,1.40578493090461,0.901272216145237,1.2328360684999,0.937574772789046,-1
"NLD",1998,15707205,679154522418.989,477519907459.363,43238.4069870476,30401.3290371752,0.0403264430274781,0.0417718608542028,0.0174795874558704,0.0204575910758287,0.0228468555716077,0.0213142697783741,-0.156982988073151,0.99676565625723,1.38821306057574,1.02937124193566,1.15230497071167,1.02947656934295,0
"NLD",1999,15812085,707419054487.852,500603083585.7,44739.1381015123,31659.5239391706,0.0341195403653387,0.0405526918896335,0.0160177399246013,0.0251573996252539,0.0181018004407374,0.0153952922643796,-0.172437875284391,0.93770898967975,1.38116668589916,0.91209427363057,1.12856701192566,0.95298089513366,1
"NLD",2000,15925505,743822072972.744,523072606059.554,46706.3413670552,32844.9619688389,0.0430312536306552,0.036759350771403,0.025208860152242,0.0275642349097236,0.0178223934784132,0.00919511586167943,-0.170208171871372,0.962089394443091,1.34719464855956,0.934305258484214,1.14025647142709,0.952842222333806,2
"NLD",2001,16046182,762706821478.456,534855460831.953,47531.9812201093,33332.2569089615,0.0175228284270208,0.0147272356216774,0.00102400552994553,0.00920533032873294,0.0164988228970753,0.0055219052929445,-0.203853834288239,0.934637471857068,1.22032913410993,0.940935102938692,1.06952120461287,0.932245354562744,3
"NLD",2002,16148921,768950095670.723,550372375450.797,47616.1903120786,34081.061852417,0.00177006268433111,0.022216255049667,0.00425210514906205,0.0134560726341046,-0.00248204246473094,0.00876018241556231,-0.289764892490661,0.940591167677717,1.16826744442289,0.964994444861065,1.07316087143987,0.937322337422124,4
"NLD",2003,16225303,771165635031.306,558282996692.383,47528.5814404394,34408.1707868496,-0.00184159139352857,0.00955219993172385,0.0106311721123795,0.0171283465560563,-0.0124727635059081,-0.00757614662433248,-0.355093401777539,1.5827946014591,1.27664962890562,1.04282527312048,2.45370192052569,1.02612528766591,5
"NOR",1993,4311984,132056346152.823,95202086623.3062,30625.4258255185,22078.4879125957,0.02244752538207,0.0202051907367764,0.00191849612916606,0.00789719321884874,0.0205290292529039,0.0123079975179277,-0.051459284239356,-0.223501588580456,0.257678970395635,-0.262252333369179,0.234699382278218,-0.247029509813234,-5
"NOR",1994,4336614,136604332644.687,97700887429.2538,31500.2286679624,22529.3022227143,0.0281642318306812,0.0202130460909515,0.0160077203411308,0.0131092060894371,0.0121565114895503,0.00710384000151443,-0.000368548927855983,-0.093090633393501,0.0675972291940199,-0.117148852714182,0.396703541254407,-0.147471965100381,-4
"NOR",1995,4359187,143133766464.38,100857380495.365,32834.9681865861,23136.7409783901,0.0414992456495522,0.0266050896023202,0.0164189616558748,0.00788541834596757,0.0250802839936775,0.0187196712563527,0.00229402775683551,-0.180135402028757,0.00312333466150427,-0.241244649706477,0.342214302258608,-0.263025518487483,-3
"NOR",1996,4381339,154711085660.475,106922361612.447,35311.3707157732,24404.0375813072,0.072710977909793,0.0533267207157184,0.0143345315062628,0.0123294709505206,0.0583764464035301,0.0409972497651978,-0.00103655976591155,-0.167311447249318,0.0235899078454298,-0.204922057580684,0.295623313630295,-0.234529117704266,-2
"NOR",1997,4405158,162964605546.069,110283457477.937,36994.0432434136,25035.074219344,0.0465518775971585,0.0255292171473283,0.0195151624293839,0.0168126444876115,0.0270367151677746,0.0087165726597167,-0.00864548473712623,-0.0887723075936601,0.0883073876614842,-0.0715155303797611,0.224724073187207,-0.107936153824299,-1
"NOR",1998,4431465,162504759003.773,114898880106.004,36670.6628629072,25927.9674116808,-0.0087798479063057,0.035044398560176,0.0174795874558704,0.0204575910758287,-0.0262594353621761,0.0145868074843474,-0.200909006151413,-0.0107705387274225,0.510622870955252,-0.0603886179636144,0.218432174906341,-0.00341071443869245,0
"NOR",1999,4461915,173051726546.324,119351160050.68,38784.182698757,26748.8645683927,0.0560354427533181,0.0311698174387818,0.0160177399246013,0.0251573996252539,0.0400177028287168,0.0060124178135279,-0.149284610980262,0.0614128227748877,0.437424610458703,0.027136542594847,0.328140980355245,0.0487875004204927,1
"NOR",2000,4490973,200393555218.6,124212790277.807,44621.4117115824,27658.3248836738,0.140201325933127,0.033434737036723,0.025208860152242,0.0275642349097236,0.114992465780885,0.00587050212699936,-0.161209450588266,0.102519587103882,0.484132615596083,0.147157300496054,0.144508854835809,0.141737310002009,2
"NOR",2001,4513747,202206681764.567,128248049994.86,44797.9653632707,28412.7688137727,0.00394889534890375,0.0269118868068876,0.00102400552994553,0.00920533032873294,0.00292488981895822,0.0177065564781547,-0.114710021379372,0.132207865032357,0.397280094593747,0.186816317425725,0.18750584204963,0.159433488680075,3
"NOR",2002,4538157,199489141770.869,134228924553.513,43958.1842961512,29577.8494559604,-0.018923897254016,0.0401871017580611,0.00425210514906205,0.0134560726341046,-0.023176002403078,0.0267310291239564,-0.201767346967471,0.273713873995591,0.687546946597547,0.30954181461893,0.261348836038866,0.322439097933176,4
"NOR",2003,4564856,202510720027.259,138913645652.02,44363.0029134016,30431.1123181147,0.00916702922431512,0.0284397645786854,0.0106311721123795,0.0171283465560563,-0.0014641428880644,0.011311418022629,-0.170208322392131,0.244556368961831,0.670492282343811,0.33432825229606,0.11487413251415,0.343076684323056,5
"NZL",1993,3572200,90974233664.0042,68219649697.9581,25467.2844924708,19097.3768820218,0.0524548099564175,0.0111352693975704,0.00191849612916606,0.00789719321884874,0.0505363138272514,0.00323807617872163,0.143296629923109,-0.468333710599336,-0.841730100155704,-1.78219495101637,0.982783588231111,-1.68397351360346,-5
"NZL",1994,3620000,95783337594.9358,71250750962.5905,26459.4855234629,19682.5278902184,0.0382200475544217,0.0301803434800423,0.0160077203411308,0.0131092060894371,0.0222123272132908,0.0170711373906052,0.130780492652047,-0.454594504188438,-0.698017566618033,-1.42964128379495,0.852491785543367,-1.37167941283568,-4
"NZL",1995,3673400,98058677355.5078,73028164452.3224,26694.2552827103,19880.2647281326,0.00883366936541563,0.00999618436285665,0.0164189616558748,0.00788541834596757,-0.00758529229045912,0.00211076601688909,0.129035237364068,-0.630870631337353,-0.746289216553901,-1.73703981609673,0.652128897494668,-1.6079420286513,-3
"NZL",1996,3732000,100714829442.771,75811316903.431,26986.8246095314,20313.8576911659,0.0109003851743523,0.0215757805924994,0.0143345315062628,0.0123294709505206,-0.00343414633191053,0.00924630964197881,0.054599565641933,-0.392933994219301,0.216931062678649,-1.39487440273323,0.727650351881955,-1.02668624578014,-2
"NZL",1997,3781300,103188651997.99,78089986800.242,27289.2000100468,20651.6242562722,0.0111422504115719,0.016490674755131,0.0195151624293839,0.0168126444876115,-0.00837291201781198,-0.000321969732480554,0.0476481000334897,-0.686206499774011,-0.201890962392271,-1.51956681609777,0.323241744450089,-1.21941817262593,-1
"NZL",1998,3815000,103856395185.513,80852379132.6459,27223.1704287058,21193.2841763161,-0.00242255521461665,0.0258903745633852,0.0174795874558704,0.0204575910758287,-0.0199021426704871,0.00543278348755649,0.0255531342445174,-0.751576682446483,-0.240792346146153,-1.70275442154672,0.255296920772217,-1.29815406164663,0
"NZL",1999,3835100,110205322943.969,84050684178.3782,28735.9711465071,21916.1649444286,0.0540812233537906,0.0335401425030764,0.0160177399246013,0.0251573996252539,0.0380634834291893,0.00838274287782248,0.0914788721720033,-0.604624954625213,-0.637109689891424,-1.52034739610782,0.497385653267037,-1.32140433916469,1
"NZL",2000,3857700,113668133820.83,85241615374.4828,29465.2600826478,22096.4863453568,0.0250622570537935,0.00819411712743268,0.025208860152242,0.0275642349097236,-0.000146603098448495,-0.0193701177822909,-0.0139795521407697,-0.653437170024613,-0.256645849722616,-1.10923995165731,-0.00910286792250958,-0.926183308875352,2
"NZL",2001,3880500,118959554921.526,87339781373.0205,30655.7286229935,22507.3524991678,0.0396076043356075,0.0184234265851977,0.00102400552994553,0.00920533032873294,0.038583598805662,0.00921809625646475,-0.137575152215944,-0.453549344114843,0.315252034645175,-0.811334275667974,-0.204256296459939,-0.504742249819698,3
