"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUS",1979,14515729,4116826374.90719,3012256862.24803,283.611410416052,207.516746988596,0.0272185852475966,0.0152039384333831,0.0149431868499024,0.0106921276490484,0.0122753983976942,0.00451181078433471,0.0679355121542392,-0.682172108776926,-0.928269188806388,-1.48248239578263,1.24204180124281,-1.47279770991698,-18
"AUS",1980,14695356,4230856432.4396,3125012419.21303,287.904317012776,212.653059865513,0.0150231643021614,0.0244499660133659,-0.0269548656694205,-0.0166568950291541,0.041978029971582,0.04110686104252,0.0787514803682686,-0.694636639391884,-0.92885344220052,-1.4924165965299,1.33527490452946,-1.47386417591579,-17
"AUS",1981,14923260,4460248013.10247,3294097599.95586,298.87893215708,220.735790970328,0.0374103898792439,0.0373044595409375,0.0114494905381095,0.000880650876010414,0.0259608993411344,0.0364238086649271,0.0541027298309739,-0.829664681279516,-0.984317720886921,-1.76473425897406,1.17594990373258,-1.74003376173321,-16
"AUS",1982,15184247,4314248935.52204,3354637409.81906,284.126630416512,220.928796127925,-0.0506185616854271,0.000873989790085794,-0.0149041445503606,0.00342798019255675,-0.0357144171350665,-0.00255399040247095,0.0619037413481585,-0.835502778475571,-0.303008202876241,-1.82167172491927,1.27151185743786,-1.73134766238761,-15
"AUS",1983,15393472,4421941608.92239,3323364812.25492,287.260834262887,215.894426693011,0.0109706126740354,-0.0230509372478407,0.0217165425472734,0.0256411576478133,-0.010745929873238,-0.048692094895654,0.0602372158128247,-0.898321192981765,-0.0349481944608705,-1.89481440473239,1.41211052344202,-1.72014318329266,-14
"AUS",1984,15579391,4687819726.49217,3477925756.69875,300.898778809272,223.238877353983,0.0463832919595903,0.0334528741434257,0.0394865372214106,0.0258361467294339,0.00689675473817974,0.00761672741399178,0.0458782739452792,-0.868428949327289,0.0978820205660069,-1.73827405538928,1.35122243605741,-1.56754004776211,-13
"AUS",1985,15788312,4865363936.73655,3665815292.4209,308.162388527447,232.185384506013,0.02385295434512,0.0392937266927795,0.0288995290029721,0.0322722603624932,-0.00504657465785208,0.00702146633028633,0.0298997983938789,-0.548465438919637,0.615324363301793,-1.47322584869438,1.45162345851334,-1.19066737672019,-12
"AUS",1986,16018350,4897436537.1245,3709661065.02842,305.739138995246,231.588213831538,-0.00789462807740371,-0.00257526951362497,0.0207361576200897,0.0268515236788431,-0.0286307856974934,-0.0294267931924681,0.0475531029948495,-0.264322210968129,1.13135075876635,-1.38830526940614,1.71443073735683,-0.903365226922316,-11
"AUS",1987,16263874,5114837714.96244,3755273012.70718,314.49073664506,230.896587904406,0.0282223700428652,-0.00299091533437856,0.0259336220138993,0.0215610705426856,0.00228874802896595,-0.0245519858770642,0.0586915269315127,-0.0970185950781011,1.05476567064901,-1.2082368555691,1.86621683680581,-0.825945960033314,-10
"AUS",1988,16532164,5412993111.07209,3888869976.53467,327.421934059697,235.230546741169,0.0402950358994962,0.0185961443140394,0.0320142480020102,0.0245171360184511,0.00828078789748599,-0.00592099170441163,0.0241966076470326,0.0630153297363316,1.22815901261174,-0.978626806443476,1.94726405689692,-0.59727306931244,-9
"AUS",1989,16814416,5531783739.82694,4002779772.56298,328.990536443665,238.056425662537,0.00477932836527639,0.0119416449959608,0.0278528219982626,0.0272706920584227,-0.0230734936329862,-0.0153290470624619,0.0002445366939412,0.0281784117429609,0.968874472179157,-1.02651836950335,1.6594025600395,-0.561858259451232,-8
"AUS",1990,17065128,5289335311.04955,3985334464.40946,309.94993480562,233.536746071255,-0.0596182019332128,-0.0191682927052224,0.00854134387689154,0.01671042515237,-0.0681595458101043,-0.0358787178575923,-0.0256293628276535,0.00192839753815854,0.987747883303206,-0.9528431479085,1.79676637506745,-0.577958959918062,-7
"AUS",1991,17284036,5224860256.6868,4071896460.82845,302.293992947411,235.587131433217,-0.0250107533845965,0.00874139440106436,-0.00890560594719059,-0.00176816551285253,-0.0161051474374059,0.0105095599139169,-0.0308875983942709,0.0060839034496416,1.21092083579064,-0.90011649680361,1.67991416896586,-0.462663699149755,-6
"AUS",1992,17478635,5428434151.83375,4187033479.54558,310.575405449782,239.551514151167,0.0270266931550225,0.0166876542405001,0.00886560917880264,0.016464823820459,0.0181610839762198,0.00022283042004112,-0.0352788266725287,0.0266960551613549,1.53669303032745,-0.913096418118571,1.81397348523871,-0.45803985243194,-5
"AUS",1993,17634808,5603968231.65016,4260006923.4832,317.778806077739,241.568092121173,0.0229288388014579,0.00838290418001897,0.0126091172985765,0.0170978767106096,0.0103197215028814,-0.00871497253059061,-0.0320286875207326,0.143399160753927,1.5636949432456,-0.834617137049552,1.86937001289265,-0.350211327749302,-4
"AUS",1994,17805468,5840471491.88773,4439061295.67236,328.015612501044,249.308880601867,0.0317056439584791,0.0315412237406472,0.0189183076923403,0.0176297172685329,0.0127873362661388,0.0139115064721143,-0.0391361538559715,0.114276950828624,1.58066253963556,-0.897164866136696,1.81408615370832,-0.421570448010313,-3
"AUS",1995,18004882,5955200987.43082,4508191023.21693,330.754791252218,250.387146287153,0.00831608257358774,0.00431569314479407,0.0181511682759661,0.00912352810308459,-0.00983508570237834,-0.00480783495829051,-0.045749242274728,0.198886221298125,1.73649730774935,-0.775177189755927,1.77191154830945,-0.298092618697098,-2
"AUS",1996,18224767,6107355385.64649,4574965473.48329,335.112947432825,251.030121454134,0.0130903426029993,0.00256463253568828,0.0184827846867224,0.0144285486048643,-0.00539244208372303,-0.011863916069176,-0.0330428418400678,0.272932755190745,1.71016767848438,-0.651885845886674,1.83724740877744,-0.216435765450039,-1
"AUS",1997,18423037,6451270116.27569,4856259750.97712,350.174084559223,263.59713390236,0.0439627837672569,0.0488489919396615,0.0203796047481681,0.0188515403377325,0.0235831790190888,0.029997451601929,-0.0346578180158259,0.231845440576395,1.66050967718872,-0.65229394863625,1.73015637516077,-0.251823038935821,0
"AUS",1998,18607584,6750216366.79606,5152889366.38534,362.766943134372,276.924149120345,0.0353301828587824,0.0493217091339497,0.00850239677015274,0.014653861848033,0.0268277860886297,0.0346678472859168,-0.00439199109854649,0.317926870454974,1.64962394626058,-0.573259001375922,1.74883582915753,-0.169591759238441,1
"AUS",1999,18812264,7088576716.77848,5383541677.12555,376.806147137765,286.171918336121,0.0379702584865029,0.032849104488486,0.0144614283006694,0.0256253952552639,0.0235088301858335,0.00722370923322213,0.00171371400556442,0.318802194386597,1.62747114655511,-0.593721883011129,1.64177961831472,-0.100718285173894,2
"AUS",2000,19028802,7245292831.84536,5547438635.33703,380.754018663149,291.528527930294,0.010422689688447,0.0185451236849952,0.0263698134363368,0.0301853334517128,-0.0159471237478899,-0.0116402097667176,-0.0199113810565089,0.288718349369573,1.90389178624772,-0.585395440729595,1.47464784031572,-0.0899446034422726,3
"AUS",2001,19274701,7418443658.46537,5610440036.35872,384.879830741103,291.077928335113,0.0107776113030642,-0.00154684068527455,-0.004504008308027,0.00860477915362612,0.0152816196110912,-0.0101516198389007,-0.0245830014207918,0.451633476473925,1.91290229660599,-0.554045896337641,1.67983508792385,-0.0263098063695999,4
"AUS",2002,19495210,7648220908.81523,5827152094.70837,392.312824987021,298.901735077918,0.0191283868450141,0.0265238478638103,0.00617992400181588,0.0182125663693258,0.0129484628431982,0.00831128149448457,-0.0278914962453836,0.372674222002056,2.01680747833323,-0.525528700896153,1.45914678664066,-0.0408171309860585,5
"AUS",2003,19720737,8009564148.30997,6060023661.34907,406.149331452976,307.291946611786,0.0346613589706664,0.0276833877168521,0.0141947328386225,0.0188347060310363,0.0204666261320439,0.00884868168581576,-0.0287920135384329,0.427558239948246,1.8852101342345,-0.459949307003803,1.48727253881337,0.0215626847963351,6
