REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
DEU,1998,consumption,24803607761.719814,82047197,302.3090205229048
DEU,1999,consumption,25642974856.023563,82100243,312.3373807313038
DEU,2000,consumption,25974740213.519634,82211501,315.95020036818977
DEU,2001,consumption,26189247881.29684,82349926,318.02393946652535
DEU,2002,consumption,26193227199.745354,82488493,317.5379528359835
DEU,2003,consumption,26474077181.035965,82534175,320.76503074073213
DNK,1992,GDP,1959132102.073604,5171370,378.84199004782175
DNK,1993,GDP,1944430906.3146992,5189377,374.69447802977106
DNK,1994,GDP,2038866009.1239927,5204994,391.71342159548936
DNK,1995,GDP,2084251442.1546385,5227861,398.68149557814155
DNK,1996,GDP,2142450180.1719942,5261503,407.1935681062986
DNK,1997,GDP,2206677903.8981404,5284220,417.5976594271511
DNK,1998,GDP,2244414743.426076,5301304,423.37031481802893
DNK,1999,GDP,2292742577.410545,5319111,431.03867872103905
DNK,2000,GDP,2380668694.293644,5337344,446.0399581315433
DNK,2001,GDP,2407500664.175866,5355082,449.57307174304077
DNK,2002,GDP,2417662853.323537,5374255,449.8600928544583
DNK,2003,GDP,2414515861.3565006,5387174,448.1971180727596
DNK,1992,consumption,1453129782.6415687,5171370,280.99512946116187
DNK,1993,consumption,1460523725.444551,5189377,281.4449066707913
DNK,1994,consumption,1536395895.2685776,5204994,295.1772653856234
DNK,1995,consumption,1555727243.3504047,5227861,297.5838958515547
DNK,1996,consumption,1592111670.016821,5261503,302.5963626775127
DNK,1997,consumption,1624561846.3396332,5284220,307.4364516124675
DNK,1998,consumption,1668145662.1740632,5301304,314.6670445939458
DNK,1999,consumption,1677431784.961562,5319111,315.35942471619074
DNK,2000,consumption,1690044151.902967,5337344,316.6451613204933
DNK,2001,consumption,1712071481.2878847,5355082,319.70966668444754
DNK,2002,consumption,1738228271.781571,5374255,323.43613613078855
DNK,2003,consumption,1746395548.0995443,5387174,324.17656234967427
ESP,1992,GDP,10678467810.627123,39147940,272.77215124543267
ESP,1993,GDP,10565103639.501558,39356082,268.44907070529933
ESP,1994,GDP,10730271199.800568,39547353,271.32716568415003
ESP,1995,GDP,11053474077.364801,39718895,278.2925878820345
ESP,1996,GDP,11338881276.615522,39884246,284.2947382436545
ESP,1997,GDP,11802538159.974642,40049974,294.69527645572606
ESP,1998,GDP,12407043406.038124,40214066,308.5249675085858
ESP,1999,GDP,12993080031.972555,40369667,321.8525441880052
ESP,2000,GDP,13666060329.416105,40554387,336.9810602590567
ESP,2001,GDP,14280129487.130077,40766049,350.2946652281676
ESP,2002,GDP,14819691082.692198,41423520,357.76030339025266
ESP,2003,GDP,15398168565.107588,42196231,364.9181028776619
ESP,1992,consumption,8517134287.201066,39147940,217.5627705366123
ESP,1993,consumption,8475695232.460566,39356082,215.3592228123868
ESP,1994,consumption,8521207043.611787,39547353,215.46845483215492
ESP,1995,consumption,8685711325.880201,39718895,218.67958123911055
ESP,1996,consumption,8834752519.79939,39884246,221.50982921425646
ESP,1997,consumption,9108793736.038591,40049974,227.43569661340084
ESP,1998,consumption,9490927373.663094,40214066,236.0101406722487
ESP,1999,consumption,9922808335.793299,40369667,245.79861745684696
ESP,2000,consumption,10423296756.487585,40554387,257.0202024379652
ESP,2001,consumption,10821156730.758308,40766049,265.44531531025507
ESP,2002,consumption,11154478879.072872,41423520,269.2788753604926
ESP,2003,consumption,11498744854.379961,42196231,272.5064438665141
FIN,1992,GDP,1322878831.9263678,5041990,262.372363278461
FIN,1993,GDP,1307101332.6209035,5066452,257.9914568658508
FIN,1994,GDP,1369088109.200675,5088324,269.0646486349287
FIN,1995,GDP,1475344166.0591166,5107787,288.84214750127927
FIN,1996,GDP,1518581695.7163289,5124573,296.3333131787427
FIN,1997,GDP,1629993986.1070383,5139839,317.1293859801909
FIN,1998,GDP,1747793097.9213338,5153499,339.14687825132665
FIN,1999,GDP,1820345428.6982696,5165470,352.40654358621185
FIN,2000,GDP,1898840160.4273744,5176203,366.84035777332815
FIN,2001,GDP,1962772077.154691,5188005,378.32887153244667
FIN,2002,GDP,1983548220.0063577,5200598,381.40771888278186
FIN,2003,GDP,2009663855.9521472,5213010,385.5093038287184
FIN,1992,consumption,1035510842.7958529,5041990,205.37740907773576
FIN,1993,consumption,1009816318.6335,5066452,199.31429699393183
FIN,1994,consumption,1027261640.4383504,5088324,201.88605136747393
FIN,1995,consumption,1075811123.669085,5107787,210.62176705275397
FIN,1996,consumption,1120370401.7466066,5124573,218.62707424532866
FIN,1997,consumption,1164294032.2922308,5139839,226.5234440791299
FIN,1998,consumption,1217915626.188924,5153499,236.3279057954458
FIN,1999,consumption,1258122544.3381631,5165470,243.56400179231767
FIN,2000,consumption,1282823254.4526439,5176203,247.83093987091385
FIN,2001,consumption,1324372020.306081,5188005,255.27577947709784
FIN,2002,consumption,1366087992.6414037,5200598,262.6790212666704
FIN,2003,consumption,1421709284.124287,5213010,272.72329884736206
FRA,1992,GDP,19466602513.98919,58711615,331.5630563729032
FRA,1993,GDP,19292856036.604813,58961049,327.2135819124387
FRA,1994,GDP,19616196714.1289,59175335,331.4927868871194
FRA,1995,GDP,19940986702.15925,59383991,335.7973481802402
FRA,1996,GDP,20087628057.68893,59589289,337.1013213077426
FRA,1997,GDP,20528264799.116074,59795263,343.3092149643371
FRA,1998,GDP,21291331091.24421,60011008,354.79042597058543
FRA,1999,GDP,21945682553.037685,60315406,363.8487081233887
FRA,2000,GDP,22796370930.736916,60724780,375.40475125207394
FRA,2001,GDP,23290548288.181793,61163237,380.793258018404
FRA,2002,GDP,23571766110.14229,61604550,382.63027828532614
FRA,2003,GDP,23730642753.33608,62037544,382.52066769980576
FRA,1992,consumption,15041229732.426113,58711615,256.18831524948024
