"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"NLD",1978,13941702,4549722357.41876,3396735500.37727,326.339090981772,243.638509873276,0.0288907554571134,0.0418937617885247,0.0350355318764581,0.0256444736593533,-0.00614477641934474,0.0162492881291714,-0.162966946222547,1.60108799309742,2.47527998414958,1.30783089909251,2.80582597235099,1.36713374950039,-19
"NLD",1979,14038270,4636117203.23719,3502700333.05835,330.248471017952,249.510825269663,0.0119083164554965,0.0238166922556191,0.0215457587587258,0.0201997213590133,-0.00963744230322927,0.00361697089660584,-0.132550089132443,1.5252117150168,2.26132865710389,1.21650184327923,2.86409771658357,1.25896582552968,-18
"NLD",1980,14149799,4685623015.81179,3512440395.70156,331.144139631368,248.232529359715,0.0027084341328214,-0.00513637684332924,-0.0156432379353957,-0.0038320346254368,0.0183516720682171,-0.00130434221789244,-0.133891554484264,1.51972608204153,2.17594010905048,1.19995587941494,2.98063557852059,1.24767896313214,-17
"NLD",1981,14247217,4633712684.26043,3419005952.30631,325.236338034328,239.977109375558,-0.0180016357489006,-0.0338223840699605,0.00419783673928897,0.00264743305538317,-0.0221994724881895,-0.0364698171253437,-0.162099973920667,1.65178498652294,2.37140348640794,1.34228123162343,2.99976645072883,1.38413989500005,-16
"NLD",1982,14312689,4520591874.46365,3360564028.24641,315.845043126672,234.79613287527,-0.029300388540114,-0.0218259232399305,-0.00918576473877231,0.00369999222902972,-0.0201146238013417,-0.0255259154689602,-0.133070283438266,1.57929920022948,2.2929258849963,1.27063361087233,3.04550279346704,1.30861241690023,-15
"NLD",1983,14367066,4553456896.73784,3391721273.11089,316.937146160381,236.076125293146,0.00345175365719452,0.00543669986274686,0.0182852510119069,0.0203066879324174,-0.0148334973547124,-0.0148699880696705,-0.110036764897785,1.54755613872028,2.17808588145062,1.25759263844543,3.20322401570174,1.3008704488673,-14
"NLD",1984,14424211,4647688320.35791,3349852344.9946,322.214388042293,232.238168520593,0.0165136482493988,-0.0163908842786569,0.0332840576160178,0.0211421136602716,-0.016770409366619,-0.0375329979389285,-0.0901783423510602,1.5783554587528,2.15412286039036,1.28318856084664,3.24898146984683,1.32254636359668,-13
"NLD",1985,14491629,4702675760.02536,3421261776.00346,324.509809078425,236.085382533838,0.00709863860151394,0.0164300964572854,0.0262101804312636,0.028220326045802,-0.0191115418297496,-0.0117902295885166,-0.098049728094105,1.68219180079813,2.15666537922723,1.4307654651798,3.10147621727871,1.46594088431728,-12
"NLD",1986,14572280,4839937234.45263,3498495974.26105,332.133148309848,240.078832842976,0.0232201736717288,0.016773809593678,0.0279589003908649,0.0285999536129466,-0.00473872671913611,-0.0118261440192686,-0.136981113054211,1.57173927064365,2.16995913137775,1.33852570619857,2.90910420327989,1.38731245809716,-11
"NLD",1987,14665037,4915702135.02583,3617292868.10807,335.198754358808,246.661012045729,0.00918771484385239,0.0270476335418675,0.0263884259116285,0.0256711609223075,-0.0172007110677761,0.00137647261955998,-0.143589034921181,1.55703475337778,2.11490758623839,1.3401760448537,2.80255640437639,1.38350451755576,-10
"NLD",1988,14760092,5088985088.46248,3668371155.54279,344.780038529738,248.533082012144,0.0281829917308061,0.00756099035712055,0.0364906014573148,0.027747718061808,-0.00830760972650868,-0.0201867277046874,-0.123641708430576,1.53890535282737,2.17063660745985,1.31795071791258,2.74643466694934,1.37035987475412,-9
"NLD",1989,14848906,5327903318.58971,3776957124.05899,358.807801638027,254.359285731824,0.0398802294254894,0.0231718148102855,0.0304836646236,0.0283504260475418,0.00939656480188944,-0.00517861123725627,-0.109356571230851,1.73617284290407,2.03693687972147,1.49322051235564,2.76772782264619,1.55633131555975,-8
"NLD",1990,14951510,5502327836.48476,3882838988.64967,368.011514320945,259.695441373458,0.0253273529510771,0.0207617867858572,0.0164458339043234,0.0205820614091339,0.00888151904675372,0.000179725376723283,-0.156449785511657,1.71981087634776,1.98198123109346,1.5372578098023,2.85120400533764,1.57370831132306,-7
"NLD",1991,15069799,5634288624.5763,4006828686.54303,373.879480713465,265.884680117036,0.0158192748060522,0.0235531163026543,-0.00141331299475933,0.00452667529189377,0.0172325878008115,0.0190264410107606,-0.103833572037346,1.7252997456702,2.13022895172167,1.53761988900292,2.84934018272829,1.58068339767328,-6
"NLD",1992,15184163,5692213620.7896,4067115526.40558,374.878326898203,267.852467495612,0.00266801031545683,0.00737365312948945,0.00822094545024843,0.0165018474627896,-0.0055529351347916,-0.00912819433330014,-0.0780734712329533,1.57180812763144,2.33821506454623,1.36662206138276,2.81463429354714,1.42391116415902,-5
"NLD",1993,15290368,5708358953.33912,4097851502.88737,373.330383764414,268.002150300592,-0.00413773675777662,0.000558669474526319,0.00361881945756348,0.00911361657858833,-0.0077565562153401,-0.00855494710406202,-0.177454629458745,1.58658648190195,2.44143264259607,1.37479387967903,2.70000140809652,1.45520696693978,-4
"NLD",1994,15382834,5835150189.25706,4163927893.54664,379.328684770119,270.686655888417,0.0159392964239711,0.0099668965828128,0.0180921203943054,0.0149797630443098,-0.00215282397033434,-0.00501286646149701,-0.143264971520416,1.40109196386557,2.58774442840202,0.986651371358283,2.71068896973311,1.15992576505611,-3
"NLD",1995,15459004,6025323465.18012,4284648498.9219,389.761427397271,277.162002087709,0.0271317559387052,0.0236402797429323,0.0189567142277136,0.0100831862779449,0.00817504171099159,0.0135570934649873,-0.143084751113675,1.62982073914131,2.77463296267436,1.37400040442586,2.64233243159107,1.49092547553443,-2
"NLD",1996,15530500,6183527940.36631,4380061634.70066,398.153822501936,282.02966000455,0.0213035919937861,0.0174100624143776,0.0156695395914666,0.0140774563943511,0.00563405240231951,0.0033326060200265,-0.132937009937339,1.71110734649174,2.87256577177363,1.43095316246885,2.74823508416362,1.56536604795237,-1
"NLD",1997,15610650,6483016397.67432,4551685721.43808,415.294455879436,291.575669266692,0.042149381556059,0.0332873151960689,0.02050062055583,0.0175132404659122,0.0216487610002289,0.0157740747301567,-0.132601632318501,1.76631254513627,3.00235261359412,1.50532625086216,2.68688993103934,1.64086096025806,0
"NLD",1998,15707205,6791545224.18989,4775199074.59363,432.384069870476,304.013290371752,0.0403264430274772,0.0417718608542019,0.0149938500692626,0.0174862766889339,0.0253325929582147,0.024285584165268,-0.189786220021103,1.86731583476272,3.0578731564738,1.67891878350543,2.5826994563228,1.79877406401999,1
"NLD",1999,15812085,7074190544.87852,5006030835.857,447.391381015123,316.595239391706,0.0341195403653387,0.0405526918896344,0.0182258328903169,0.0272492682614001,0.0158937074750218,0.0133034236282343,-0.152518620222326,1.79131139547945,3.01558078559735,1.50299808918949,2.52530762357165,1.70026422988834,2
"NLD",2000,15925505,7438220729.72744,5230726060.59554,467.063413670551,328.449619688389,0.0430312536306561,0.036759350771403,0.0268436568591222,0.0293540444884357,0.0161875967715339,0.00740530628296732,-0.162051363188609,1.87516048456868,3.31583761597963,1.57897507441736,2.58942247908312,1.76446912317128,3
"NLD",2001,16046182,7627068214.78456,5348554608.31953,475.319812201093,333.322569089615,0.0175228284270199,0.0147272356216774,0.00215289391887818,0.0106107106280655,0.0153699345081417,0.00411652499361193,-0.224352844622136,1.90625600901489,3.1428029689387,1.6648042524855,2.54478243947583,1.80766065267025,4
"NLD",2002,16148921,7689500956.70723,5503723754.50797,476.161903120786,340.81061852417,0.00177006268433111,0.022216255049667,0.00638623846891573,0.0153392187404462,-0.00461617578458462,0.00687703630922076,-0.294888654267197,1.91773774638448,3.10600354204037,1.74220634115064,2.47234968787015,1.82959068810906,5
