"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUT",2003,8114402,365105953323.027,266679869845.218,44994.8071740871,32865.0059296074,0.00626436890781434,0.0175786761063126,0.00353710906921378,0.0110906049387296,0.00272725983860056,0.00648807116758299,-0.391949238888402,1.26437415393654,1.81734401854357,1.44534932630843,1.02498028009625,1.38828862718647,1
"AUT",2004,8166432,373249210503.631,271383128577.701,45705.2982873831,33231.5420709682,0.0156671404663804,0.011091045138695,0.0156239088798404,0.010797165185485,4.32315865399602e-05,0.000293879953209952,-0.37124511400224,1.27877666867259,1.71711020456245,1.4595103373152,1.04703895371371,1.39842577265756,2
"AUT",2005,8222090,382779130663.103,279446249728.582,46554.9672483642,33987.2525998356,0.0184194783894363,0.0224860435031271,0.0096453292955907,0.0138774523099858,0.00877414909384555,0.00860859119314128,-0.295805526428198,1.40880296868999,1.52895958489127,1.49156092566211,1.73276194902418,1.42101517868018,3
"AUT",2006,8265675,397643482525.685,287517106388.917,48107.8051732841,34784.4678612354,0.0328107278261616,0.0231854305403267,0.0266303108191561,0.0176879601491891,0.00618041700700545,0.00549747039113768,-0.282518658712028,1.50302009630939,1.51422055687563,1.61105234784683,1.79245468298627,1.53364101744308,4
"AUT",2007,8293654,413021842464.395,291555709469.532,49799.7435707344,35154.0719530296,0.0345654011730545,0.01056949526272,0.0250013505118662,0.0133128275208083,0.00956405066118826,-0.00274333225808832,-0.233941374297851,1.52345064124223,1.30695529153842,1.63375856265493,1.82498114459582,1.53539358320113,5
"AUT",2008,8319388,413819154978.813,293767609812.955,49741.538076937,35311.2043593777,-0.00116947460325534,0.00445986094209161,-0.0134163930421192,-0.00270088837301508,0.0122469184388638,0.00716074931510668,-0.416931781931413,1.55264997469281,1.1791320659979,1.68377557310003,1.7524562041805,1.59089869991207,6
"AUT",2009,8338752,403873445045.832,298456321850.314,48433.3201234228,35791.485566463,-0.0266523510681598,0.0135097142551466,-0.039938451698621,-0.00557788120995006,0.0132861006304612,0.0190875954650966,-0.355239500593275,1.47315573976765,1.12222275821505,1.64146981568095,1.64881681644586,1.51599478627842,7
"AUT",2010,8357367,407455141934.786,301175755263.596,48754.0085214381,36037.1580263971,0.00659941098036398,0.00684054175672344,0.00884521835197205,0.00335069249662823,-0.00224580737160807,0.00348984926009521,-0.349716349652287,1.43937507243086,1.39125653853498,1.60494766322368,1.59167879583155,1.49112805755405,8
"AUT",2011,8384901,413428096839.297,302109212900.072,49306.2585758969,36030.1466767553,0.0112636016482242,-0.000194577823959818,0.00261832972528531,-0.00564465884909104,0.00864527192293885,0.00545008102513123,-0.417185175921599,1.43074209742269,1.19221613956925,1.59767610453619,1.57826281256517,1.4854673399992,9
"AUT",2012,8420328,414425983202.526,303317702719.62,49217.3206557423,36022.0768976719,-0.0018054143993993,-0.000223998059096786,-0.0243570487761069,-0.0212059987797257,0.0225516343767076,0.0209820007206289,-0.367720764901989,1.43401730393384,1.23532156750235,1.59899301717918,1.59162556687677,1.48287139393166,10
"AUT",2013,8472176,412205801686.523,302742980628.445,48654.0649871442,35733.7926677214,-0.0115102465035744,-0.00803518326136299,-0.00480288539470131,-0.00794196355304422,-0.00670736110887304,-9.32197083187702e-05,-0.393892439329115,1.38782141553858,1.33208048595278,1.55791445531459,1.5670694248571,1.42601613801086,11
"AUT",2014,8538350,416960128589.891,304079838988.546,48833.8061323196,35613.4193361183,0.00368746074313719,-0.00337429991825822,0.0155405012225689,0.0073106323958747,-0.0118530404794317,-0.0106849323141329,-0.41473439451968,1.25204383954196,1.19792062101041,1.39512096554458,1.45430333531731,1.27198058919534,12
"AUT",2015,8618709,428239825841.592,309806611810.273,49687.235738159,35945.8257391302,0.0173252522904583,0.00929044999175588,0.0297207093162513,0.0170911398441831,-0.0123954570257929,-0.00780068985242721,-0.436276114860208,1.25170841901605,1.27417111759955,1.36289415691521,1.46839720927843,1.25175962684802,13
"AUT",2016,8737663,441307927270.862,316901777841.699,50506.4028300086,36268.4825269296,0.0163520430342423,0.00893614971005441,0.0208829598121376,0.0177968181680352,-0.0045309167778953,-0.00886066845798084,-0.35987051477025,1.09521586294098,1.31730470913157,1.20648286380261,1.26161749031134,1.12430104556691,14
"AUT",2017,8790624,446445876328.959,320971380929.181,50786.5967568353,36512.9234203603,0.00553235944492059,0.00671715005634788,0.020258560531051,0.0140071895094085,-0.0147262010861304,-0.00729003945306061,-0.418926133053745,1.13203750649511,1.35869139807317,1.21630175020983,1.3475629459243,1.13657911705659,15
"BEL",1987,9870234,304894374030.544,239671712069.406,30890.2883184475,24282.272544846,0.0232387048201836,0.0169741848003522,0.0270059171813415,0.0346797376065364,-0.00376721236115785,-0.0177055528061842,-0.137658410720678,2.03884854561036,2.1634097887969,2.15372880797027,1.93979203942782,2.13215679374361,-15
"BEL",1988,9901665,322476919062.007,244903867877.904,32567.9488310307,24733.6046895046,0.0528867994552851,0.0184162735085476,0.0471614115641792,0.0354054233052086,0.00572538789110588,-0.016989149796661,-0.147351049748936,2.01212273349239,2.42087041012888,2.09313841145151,2.0878384605832,2.08895971697617,-14
"BEL",1989,9937697,339134474805.605,253222392541.846,34126.0630914391,25480.9934879124,0.0467327658256345,0.0297699881164064,0.0364993749121751,0.0310890679030678,0.0102333909134593,-0.00131907978666135,-0.168976433730098,2.18259624326832,2.29849837288366,2.23081545547056,2.22737456732055,2.23527238790539,-13
"BEL",1990,9967378,347624363338.686,258675960603.26,34876.2095045142,25952.2575147907,0.0217435147906109,0.0183257797824741,0.0354779248774442,0.0300066187352375,-0.0137344100868333,-0.0116808389527634,-0.238725871129842,2.1362072333859,2.44711627328121,2.18348007338994,2.30431653024304,2.20105933983265,-12
"BEL",1991,10004486,352835032481.414,266926260108.896,35267.6821659218,26680.6570681289,0.0111621045432564,0.0276802478674352,0.0163772228894885,0.0187143606804501,-0.00521511834623212,0.0089658871869851,-0.256627889169181,2.12760369207844,2.49197926217297,2.17168351708231,2.39172873257762,2.18260349398541,-11
"BEL",1992,10045165,361721145313.374,271666900967.255,36009.4777251915,27044.5434163854,0.020815148734382,0.013546414328788,0.00790765873402677,0.017467785096887,0.0129074900003552,-0.00392137076809895,-0.293523810937089,2.00657575996719,2.74233220497548,2.02883025864583,2.46399884039016,2.05454003603208,-10
"BEL",1993,10084479,362560805855.214,271759358949.567,35952.3586548412,26948.2795243628,-0.00158748262187736,-0.00356580703800802,-0.0156622260867731,-0.0078655866190811,0.0140747434648958,0.00429977958107308,-0.342813428037706,2.04415835608013,2.88635221581276,2.02592026956283,2.49277841217468,2.07496275230464,-9
"BEL",1994,10115601,373225113331.549,277743793419.63,36895.9899991655,27456.9739770904,0.0259081817029667,0.018700741007768,0.0157456573635333,0.00902705454753239,0.0101625243394334,0.00967368646023559,-0.332308732503273,2.07593016303193,2.90370603384571,2.096346719724,2.41747679993431,2.12322109425136,-8
"BEL",1995,10136814,381194721730.556,283452782578.322,37604.983353799,27962.709247533,0.0190337045871161,0.0182516131528256,0.0201854778542341,0.0124038277418812,-0.00115177326711802,0.00584778541094444,-0.297362912537265,2.02009797228383,2.81621280673047,2.06092704944041,2.29004144774878,2.07263366980915,-7
"BEL",1996,10156641,380176492473.258,285882256300.804,37431.3212875456,28147.3231455954,-0.00462875609741253,0.00658044760880472,0.00878124176077222,0.012972414990978,-0.0134099978581848,-0.00639196738217329,-0.262134733728799,2.05601740226988,2.79147541211053,2.09750976974941,2.38794968053035,2.10250791601147,-6
"BEL",1997,10181246,391218976594.446,288779994496.771,38425.4517172501,28363.9148387899,0.0262122236504805,0.00766547545186924,0.0203033290702379,0.014016072019631,0.00590889458024257,-0.00635059656776171,-0.219512554103839,2.04835996209541,2.79939209418026,2.08296170975545,2.4029042152933,2.07848025623642,-5
"BEL",1998,10203012,402277915992.966,297733020089.058,39427.3687018075,29180.894826847,0.0257401670848267,0.0283964753862573,0.0297442841685047,0.0236569318510433,-0.00400411708367798,0.004739543535214,-0.157543826496534,2.06262987345893,2.91821385397683,2.04389941649115,2.5371245841432,2.06114242559459,-4
"BEL",1999,10226419,414379599783.597,303967574008.308,40520.4988944416,29723.7551100056,0.0273477793488972,0.0184323530811064,0.0266077438832628,0.0306474373764782,0.000740035465634392,-0.0122150842953719,-0.23943608361509,2.01694278355172,2.82135574945427,1.98416334631837,2.48880676791379,2.00292153284311,-3
"BEL",2000,10251251,427559927360.673,313625397390.629,41708.07322547,30593.8658014158,0.0288867209896484,0.0288529633921808,0.0274538245065052,0.0270630010367388,0.00143289648314315,0.00178996235544204,-0.232916988295208,2.03416860735564,3.11672415563674,1.94248601437963,2.58127703161849,1.98077106282249,-2
"BEL",2001,10286571,430209348910.006,317146445051.914,41822.4254622854,30831.1141829395,0.00273797738667447,0.00772485595820172,0.0178565361426219,0.0155973048152482,-0.0151185587559475,-0.00787244885704652,-0.230293197341325,2.03460584677278,2.92881164497558,1.97456196854798,2.4965836913025,1.99731731418502,-1
"BEL",2002,10332786,437530091003.839,322350960114.85,42343.86456894,31196.9066343627,0.0123908462154212,0.0117945627506639,0.00676783528112779,0.00816514376511357,0.0056230109342934,0.00362941898555036,-0.288752349692016,2.06731700741086,2.9331423894807,2.03153845723055,2.46658522129468,2.03497997010687,0
"BEL",2003,10376131,443207887729.463,326545945689.737,42714.1761924038,31470.8773134935,0.00870732407709163,0.00874364489442669,0.00353710906921378,0.0110906049387296,0.00517021500787784,-0.0023469600443029,-0.2988816216904,2.11639049321368,2.81911106647296,2.09996991038739,2.51001652951793,2.09106528824684,1
"BEL",2004,10421136,458216160830.306,331926243784.164,43969.8858963463,31851.2534318872,0.0289741278805042,0.0120141470031818,0.0156239088798404,0.010797165185485,0.0133502190006638,0.0012169818176968,-0.237431279823366,2.08411270785489,2.6491844284161,2.08364666103911,2.45399118669817,2.06432493829125,2
"BEL",2005,10478620,465669023325.054,336596418411.188,44439.9189325555,32122.208688853,0.010633152414691,0.00847091491417373,0.0096453292955907,0.0138774523099858,0.000987823119100284,-0.00540653739581209,-0.263651979715934,2.0835300342042,2.49118397361493,2.09115862981085,2.47229637399879,2.07555677245701,3
"BEL",2006,10547956,479776028126.645,345376206607.415,45485.2132609053,32743.4250396395,0.023249149291745,0.0191545294000619,0.0266303108191561,0.0176879601491891,-0.00338116152741108,0.00146656925087285,-0.237004691999966,2.05956393806411,2.34888202077891,2.09249162426245,2.41016536990153,2.06980271366353,4
"BEL",2007,10624835,497947633310.128,354845268007.409,46866.3874130872,33397.7203417662,0.0299134423601366,0.0197854646353335,0.0250013505118662,0.0133128275208083,0.00491209184827035,0.00647263711452517,-0.300769860921961,2.10528001645213,2.24549350353803,2.1827486715841,2.3372550085417,2.14249008656562,5
"BEL",2008,10709108,487820219909.581,358013393652.17,45551.9002992201,33430.7389235565,-0.0284483904129704,0.000988159381199338,-0.0134163930421192,-0.00270088837301508,-0.0150319973708513,0.00368904775421441,-0.443682098400398,2.24594500708117,2.4403791282935,2.19816555607174,2.65758019970541,2.18343409114934,6
"BEL",2009,10796498,482517819185.276,366326784459.51,44692.0676672451,33930.1488741544,-0.019056313045219,0.0148281626776186,-0.039938451698621,-0.00557788120995006,0.0208821386534019,0.0204060438875686,-0.403938129039855,2.15509237082352,2.17252585835137,2.11764403587665,2.58119972231905,2.06480306024751,7
"BEL",2010,10895591,493237622390.729,375411585933.704,45269.4693101759,34455.3669400498,0.0128368098450409,0.0153608081154406,0.00884521835197205,0.00335069249662823,0.00399159149306882,0.0120101156188124,-0.386402049376167,2.12767317839212,2.26923432130702,2.04896186586665,2.59917395412909,1.99877928195625,8
"BEL",2011,10993609,496743360907.982,376249467101.426,45184.7396890305,34224.3813747993,-0.0018734262753366,-0.00672647881913058,0.00261832972528531,-0.00564465884909104,-0.0044917560006219,-0.00108181997003953,-0.383259627490184,2.12628065245085,2.07103024982607,2.05190480423226,2.58103678911386,1.99342963481237,9
"BEL",2012,11067748,494746694035.198,379456471008.649,44701.6587326706,34284.8853270466,-0.0107488032887684,0.00176630026535385,-0.0243570487761069,-0.0212059987797257,0.0136082454873385,0.0229722990450796,-0.344772203792739,2.09702264924244,2.11981166567604,1.98636567837441,2.56478853542142,1.94407654708443,10
"BEL",2013,11125033,497727563968.202,383458525862.575,44739.4236015482,34468.0798576126,0.000844463643241866,0.00532907820397277,-0.00480288539470131,-0.00794196355304422,0.00564734903794317,0.013271041757017,-0.356453240464401,1.9877041453649,2.24231355616024,1.82321023193315,2.4933464820242,1.80526841731716,11
"BEL",2014,11179778,509041117054.366,389519656605.248,45532.3099487634,34841.448247474,0.0175671100252881,0.0107740454099439,0.0155405012225689,0.0073106323958747,0.00202660880271921,0.00346341301406916,-0.343630400402465,1.88764337698337,2.14445633456606,1.7099910549841,2.38271552548548,1.70807441103428,12
"BEL",2015,11238474,519423798559.496,394714486786.217,46218.3565633107,35121.7155270562,0.0149548646709281,0.00801189550807635,0.0297207093162513,0.0170911398441831,-0.0147658446453232,-0.00907924433610674,-0.340102999092615,1.94177274132643,2.22220530331186,1.72679458126945,2.44688767931796,1.73711717173822,13
"BEL",2016,11295003,525217937102.567,397274094439.577,46500.0263481619,35172.553246739,0.00607583183635718,0.00144642598701061,0.0208829598121376,0.0177968181680352,-0.0148071279757804,-0.0163503921810246,-0.414932966828056,1.8903716800666,2.28276217687917,1.67776967317648,2.36782263941568,1.70862879749667,14
"BEL",2017,11349081,532217021072.196,402800123205.328,46895.1645575704,35491.8713863553,0.00846168979875905,0.00903765408809143,0.020258560531051,0.0140071895094085,-0.011796870732292,-0.00496953542131706,-0.442854618202202,1.85968208269218,2.27091465744044,1.62095457957583,2.3507660477441,1.67386115527603,15
"DEU",1987,77839920,2613379908394.8,2032263993886.08,33573.7743357753,26108.2487480213,0.022607386121356,0.0307564573280157,0.0270059171813415,0.0346797376065364,-0.00439853105998544,-0.00392328027852074,0.0150312317123481,0.804241985320424,0.487828839091121,0.88312117235919,1.19491010639464,0.842263227073485,-15
"DEU",1988,78144617,2721406286277.65,2096305833288.48,34825.2559261714,26825.9787272165,0.0365976320804116,0.0271194651055708,0.0471614115641792,0.0354054233052086,-0.0105637794837676,-0.00828595819963773,-0.0239889715350622,0.827822015496448,0.850690513780633,0.902332143268303,1.17287394861129,0.871173113871129,-14
"DEU",1989,78751284,2830156572819.42,2155629815168.8,35937.9102037171,27372.63071379,0.0314498642969294,0.0201728616347907,0.0364993749121751,0.0310890679030678,-0.00504951061524572,-0.0109162062682771,-0.0206976821710732,1.07653608393641,0.696350868958815,1.16112642796426,1.16873531685629,1.1230447445405,-13
"DEU",1990,79433034,2999191318176.7,2249423370500.28,37757.4815809843,28318.4873751678,0.0493909107774861,0.0339712203821438,0.0354779248774442,0.0300066187352375,0.013912985900042,0.00396460164690637,-0.0184949408657754,1.04759404931045,0.649232208529536,1.13232117988431,1.34618670233382,1.09545236148673,-12
"DEU",1991,80013901,3123252842954.48,2319903334206.36,39033.8779127202,28993.7536504608,0.0332462898535599,0.0235655599177385,0.0163772228894885,0.0187143606804501,0.0168690669640714,0.00485119923728838,-0.0522808400262396,0.898494033599318,0.680365560248879,0.979745144116536,1.26384644623603,0.938830986868221,-11
"DEU",1992,80624601,3193844718018.55,2391151888987.53,39613.773940023,29657.8446197523,0.014746951063211,0.0226462490492008,0.00790765873402677,0.017467785096887,0.00683929232918423,0.00517846395231381,-0.138990557654583,0.723693290675771,1.30098396258807,0.760911624211872,1.20663352791049,0.767671744555186,-10
"DEU",1993,81156368,3141888199518.32,2382744262369.4,38714.0070082771,29359.9174173172,-0.0229754118007026,-0.0100962734915182,-0.0156622260867731,-0.0078655866190811,-0.00731318571392947,-0.0022306868724371,-0.13268655334966,0.793164412402931,1.29775746771782,0.840702009922351,1.15731659643659,0.83709771992775,-9
"DEU",1994,81438346,3199957033409.45,2410624316880.08,39293.0012774259,29600.6050623877,0.0148449457221282,0.00816441143729385,0.0157456573635333,0.00902705454753239,-0.000900711641405039,-0.000862643110238537,-0.155007681665533,0.825280676403712,1.56432054699458,0.855960682705342,1.18324593420768,0.869954559824156,-8
"DEU",1995,81678046,3252252156978.08,2444588911109.73,39817.9476156675,29929.5714188575,0.0132713372900621,0.0110521998939745,0.0201854778542341,0.0124038277418812,-0.00691414056417194,-0.00135162784790666,-0.149868108867193,0.827911219862552,1.57535892007573,0.864200815624806,1.15788592807053,0.870355962158732,-7
"DEU",1996,81914834,3254084855442.36,2469161913979.25,39725.2206534699,30143.0375111211,-0.00233148883101819,0.00710696587216653,0.00878124176077222,0.012972414990978,-0.0111127305917904,-0.00586544911881148,-0.15158458430734,0.88149177955671,1.66267882792267,0.909296298445496,1.24573422126367,0.922205132006072,-6
"DEU",1997,82034775,3256101257902.86,2460716948503.7,39691.7192483658,29996.0224003016,-0.000843684159391955,-0.00488918196896293,0.0203033290702379,0.014016072019631,-0.0211470132296299,-0.0189052539885939,-0.154033617634548,0.943935826152277,1.94416620375368,0.896733606803361,1.44662564077177,0.942711598617807,-5
"DEU",1998,82047197,3317128178967.01,2480360776171.98,40429.5125276127,30230.9020522905,0.0184174436130906,0.0077998617701347,0.0297442841685047,0.0236569318510433,-0.0113268405554141,-0.0158570700809086,-0.180908595363167,1.05315125657441,2.12574858048502,1.0090492174569,1.43844991753392,1.07257458115159,-4
"DEU",1999,82100243,3387396905166.34,2564297485602.36,41259.2798923426,31233.7380731304,0.0203160281813286,0.0326342110917661,0.0266077438832628,0.0306474373764782,-0.00629171570193421,0.00198677371528788,-0.139383295107413,1.04733126401303,2.07094174539439,0.969785023625699,1.44978283112633,1.05030008802997,-3
"DEU",2000,82211501,3423570364970.74,2597474021351.96,41643.4479765883,31595.020036819,0.00926799018514579,0.0115006553250563,0.0274538245065052,0.0270630010367388,-0.0181858343213595,-0.0155623457116825,-0.180821813545316,1.18540090461615,2.52484073167532,1.06732413733465,1.58185230485782,1.17580942506919,-2
"DEU",2001,82349926,3460803614738.73,2618924788129.68,42025.582569907,31802.3939466525,0.00913449690757595,0.00654205389179552,0.0178565361426219,0.0155973048152482,-0.008722039235046,-0.00905525092345272,-0.196167436407311,1.21923643366823,2.30522474034072,1.13214738193866,1.61850149258552,1.20110919060974,-1
"DEU",2002,82488493,3455574725454.79,2619322719974.54,41891.5972371418,31753.7952835983,-0.0031932781089079,-0.00152931360783803,0.00676783528112779,0.00816514376511357,-0.00996111339003569,-0.0096944573729516,-0.28172916498153,1.25248144888258,2.26492005738286,1.22718185248693,1.54518158495048,1.25287268777246,0
"DEU",2003,82534175,3447045476564.52,2647407718103.6,41765.0685496586,32076.5030740732,-0.00302495402547898,0.0101115159514489,0.00353710906921378,0.0110906049387296,-0.00656206309469276,-0.000979088987280718,-0.244888251007359,1.25937159603315,2.11210427653588,1.28132581181307,1.46507004611638,1.29117650151418,1
"DEU",2004,82516268,3469597009422.36,2637403036354.63,42047.4300827851,31962.2190905995,0.0067379592782224,-0.0035692187768781,0.0156239088798404,0.010797165185485,-0.00888594960161804,-0.0143663839623631,-0.266803630355134,1.22594617529393,1.96086011543213,1.26432669939882,1.38815364913016,1.26637509981055,2
"DEU",2005,82469421,3465423090096.99,2644508613033.98,42020.7035295785,32066.5354620833,-0.000635830794822212,0.0032584255155168,0.0096453292955907,0.0138774523099858,-0.0102811600904129,-0.010619026794469,-0.316990980469883,1.22745608884454,1.80341430477205,1.26375313928003,1.42636385583521,1.27415066412845,3
"DEU",2006,82376447,3558987819405.25,2666477206024.17,43203.9490536081,32369.4126553451,0.0277694663418746,0.00940094567526195,0.0266303108191561,0.0176879601491891,0.00113915552271848,-0.0082870144739271,-0.335564986532676,1.23856870949826,1.609546326616,1.34248076164937,1.34337577790833,1.32171057591474,4
"DEU",2007,82266373,3645423955479.19,2654702970793.18,44312.4428918143,32269.6002507996,0.0253336111812388,-0.00308830470605947,0.0250013505118662,0.0133128275208083,0.00033226066937253,-0.0164011322268678,-0.307763522234333,1.24289819144945,1.35640278596855,1.40744632830697,1.24747560843354,1.34819030139719,5
"DEU",2008,82110097,3617815508813.39,2652896573314.34,44060.543599326,32309.017651195,-0.00570083652725017,0.00122075716610581,-0.0134163930421192,-0.00270088837301508,0.00771555651486899,0.00392164553912089,-0.270496126707796,1.25716053445899,1.37074629776344,1.45640305142976,1.1369026735235,1.40091403926989,6
"DEU",2009,81902308,3473781865229.18,2682581617505.49,42413.7237405957,32753.4312892073,-0.0380926960097572,0.0136613532711074,-0.039938451698621,-0.00557788120995006,0.0018457556888638,0.0192392344810575,-0.348682971218882,1.19897078731705,1.19846024424917,1.45638618680383,1.03890095710207,1.359507465475,7
"DEU",2010,81776936,3602953578635.54,2715311272594.42,44058.3097737428,33203.8763667353,0.0380419957226295,0.0136588983583756,0.00884521835197205,0.00335069249662823,0.0291967773706574,0.0103082058617474,-0.324182936270444,1.2247271988788,1.34046117953385,1.5012418425891,1.04344060590616,1.39397117146871,8
"DEU",2011,80274981,3707388536849.2,2738972616895.58,46183.6115146411,34119.8787315263,0.0471110273191613,0.027213541300549,0.00261832972528531,-0.00564465884909104,0.044492697593876,0.03285820014964,-0.344173640673773,1.20404724127917,1.17263520761113,1.49183417408842,1.0056314928131,1.38898362704679,9
"DEU",2012,80425826,3703682269021.42,2758799263467.78,46050.9074413661,34302.405093953,-0.00287753796182599,0.00533530262937987,-0.0243570487761069,-0.0212059987797257,0.0214795108142809,0.0265413014091056,-0.303890474437396,1.25849817163463,1.20743050826831,1.5579706678437,1.07354582170505,1.44342060084828,10
"DEU",2013,80645605,3736371324272.4,2781245697689.08,46330.749509194,34487.2569024571,0.00605840884469444,0.00537441958815954,-0.00480288539470131,-0.00794196355304422,0.0108612942393957,0.0133163831412038,-0.304342183387357,1.19017854091753,1.3332546747849,1.48143975408187,1.04813206592838,1.36024268669185,11
"DEU",2014,80982495,3855208814392.43,2826698001646.38,47605.4586166113,34905.0495622094,0.0271415545630731,0.0120416146795073,0.0155405012225689,0.0073106323958747,0.0116010533405042,0.00473098228363256,-0.338041988369375,1.09897029043781,1.22921382896305,1.38054769764546,0.952738922285856,1.26425171620789,12
"DEU",2015,81686608,3967282765427.53,2899607002500.89,48567.1135399272,35496.7242917088,0.0199991942425797,0.0168089134123761,0.0297207093162513,0.0170911398441831,-0.00972151507367158,-0.000282226431806976,-0.352918023218198,1.1595002266992,1.34427597645668,1.41435386855945,1.04012339762478,1.30627783637306,13
