REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
GRC,2011,consumption,2984559723.7876425,11104900,268.7606123231765
GRC,2012,consumption,2703890545.499011,11045010,244.80652760830557
GRC,2013,consumption,2557611052.298227,10965209,233.24781609709646
GRC,2014,consumption,2535751463.3134613,10892415,232.79974765132079
GRC,2015,consumption,2559331094.9480357,10820883,236.5177679998976
GRC,2016,consumption,2565449809.5574174,10775966,238.07144617544427
GRC,2017,consumption,2597184435.980721,10754679,241.49344076013062
GRC,2018,consumption,2616017354.63423,10732877,243.7386876449092
GRC,2019,consumption,2685795222.503934,10721584,250.50358440543243
IRL,1970,GDP,NA,2949900,NA
IRL,1971,GDP,NA,2978200,NA
IRL,1972,GDP,NA,3024400,NA
IRL,1973,GDP,NA,3073000,NA
IRL,1974,GDP,NA,3123900,NA
IRL,1975,GDP,NA,3177200,NA
IRL,1976,GDP,486373889.1171428,3227800,150.68278366600867
IRL,1977,GDP,525367127.17943966,3271900,160.5694328003422
IRL,1978,GDP,577842606.7377077,3314000,174.3640937651502
IRL,1979,GDP,597600624.9753743,3368200,177.4243290111556
IRL,1980,GDP,598017886.7463629,3401000,175.8358973085454
IRL,1981,GDP,602857850.1579334,3443400,175.0763344827593
IRL,1982,GDP,606281047.6629853,3480000,174.2186918571797
IRL,1983,GDP,606230479.0544124,3504000,173.01098146530032
IRL,1984,GDP,619400056.001392,3529000,175.51715953567356
IRL,1985,GDP,637245224.8103198,3540000,180.01277537014684
IRL,1986,GDP,651154622.5501956,3540600,183.91081244709812
IRL,1987,GDP,675163157.3824655,3546500,190.3744980635741
IRL,1988,GDP,718121862.0728073,3530700,203.39362224850802
IRL,1989,GDP,770332051.8885089,3509500,219.49908872731413
IRL,1990,GDP,802827274.0829765,3505800,228.9997358899471
IRL,1991,GDP,807144171.3436812,3525700,228.93160828876003
IRL,1992,GDP,832043059.8911811,3554500,234.08160357045466
IRL,1993,GDP,885656806.3625731,3574100,247.7985524642772
IRL,1994,GDP,931006496.63781,3585900,259.6297991125826
IRL,1995,GDP,1025772160.4814306,3601300,284.8338545751342
IRL,1996,GDP,1107277809.9239774,3626087,305.3643803703489
IRL,1997,GDP,1258223282.5541933,3664313,343.3722180813138
IRL,1998,GDP,1423913513.3176694,3703082,384.5211943234499
IRL,1999,GDP,1616379783.4439373,3741647,431.9968675409351
IRL,2000,GDP,1790105627.5076206,3789536,472.3812169900538
IRL,2001,GDP,1921166029.1453931,3847198,499.3675992619546
IRL,2002,GDP,2045366603.2057564,3917203,522.1497592046561
IRL,2003,GDP,2115551535.614685,3979853,531.5652451521916
IRL,2004,GDP,2222384711.3038206,4045188,549.3897221349961
IRL,2005,GDP,2364088456.093258,4133839,571.8869206307401
IRL,2006,GDP,2469686837.226843,4232929,583.4463174853258
IRL,2007,GDP,2509398021.208981,4375842,573.4663228720281
IRL,2008,GDP,2292273421.4342017,4485070,511.0897759531516
IRL,2009,GDP,2171432859.5291805,4533395,478.986026924453
IRL,2010,GDP,2162282379.912367,4554763,474.7299431194042
IRL,2011,GDP,2182478992.7326593,4574888,477.0562673299673
IRL,2012,GDP,2189514792.3816586,4593697,476.63456958124544
IRL,2013,GDP,2255828436.703397,4614669,488.8386223808028
IRL,2014,GDP,2469239921.189419,4645440,531.5405905983973
IRL,2015,GDP,3362820908.3521266,4687787,717.3578723504559
IRL,2016,GDP,3407218225.1439886,4739597,718.8835306343532
IRL,2017,GDP,3793955356.1017165,4810895,788.6173687228087
IRL,2018,GDP,4103984108.9069963,4884896,840.137458178638
IRL,2019,GDP,4413027268.42228,4958471,889.9975957149453
IRL,1970,consumption,NA,2949900,NA
IRL,1971,consumption,NA,2978200,NA
IRL,1972,consumption,NA,3024400,NA
IRL,1973,consumption,NA,3073000,NA
IRL,1974,consumption,NA,3123900,NA
IRL,1975,consumption,NA,3177200,NA
IRL,1976,consumption,415556212.22443056,3227800,128.7428627004246
IRL,1977,consumption,441446966.7084786,3271900,134.92067811011296
IRL,1978,consumption,483617398.03151214,3314000,145.9316228218202
IRL,1979,consumption,515727296.8413956,3368200,153.11658952597696
IRL,1980,consumption,530258828.81473476,3401000,155.91262240950743
IRL,1981,consumption,535690199.84937114,3443400,155.57013412597175
