"iso","year","Population","GDP","GNI","GDP_pc","GNI_pc","gdp_log_diff","GNI_log_diff","gdp_log_diff_total","gni_log_diff_total","gdp_dev","gni_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"ISR",1999,6125300,1707556419.85163,1664358283.534,278.771067515326,271.718655989747,0.0165578111828308,0.00840083105705514,0.0224898358832473,0.0222800599796855,-0.00593202470041643,-0.0138792289226304,0.114976114514983,-0.201260417219241,-0.837026757767032,-0.0165250883032428,0.105948400025271,-0.177860325301815,2
"ISR",2000,6289200,1871526353.64945,1788723493.08599,297.577808568571,284.411927285821,0.0652848337479188,0.0456564574618712,0.0277818015774418,0.0308749297144795,0.037503032170477,0.0147815277473917,0.0803617061585177,-0.167658766299656,-0.177383665929958,-0.0334436701650596,0.194323375809422,-0.168766880662143,3
"ISR",2001,6439037,1887743894.2139,1847735921.39763,293.171773079407,286.958425832563,-0.0149170387169333,0.00891371207367886,0.00410821362481961,0.00483177244290367,-0.0190252523417529,0.00408193963077519,0.099406222284531,-0.0942907897959379,-0.472628073286195,0.0653757125592531,0.128899189204382,-0.067527728455173,4
"ISR",2002,6569957,1865814135.60101,1837003326.29918,283.991833675777,279.606598079589,-0.0318132103946942,-0.0259537391774547,0.00787973855430124,0.00602245251713551,-0.0396929489489954,-0.0319761916945902,0.090607824826638,0.0205292095650198,-0.304086598862205,0.173175363788608,0.157236333008998,0.0591148133701895,5
"ISR",2003,6689748,1867097708.90964,1832470739.72204,279.098361987573,273.922237388021,-0.0173812114687024,-0.0205393474084516,0.0114863754585581,0.0108969031798658,-0.0288675869272605,-0.0314362505883174,0.0739781059711323,0.083990584925987,0.0261680311711685,0.227838749582334,0.261348384962161,0.122094515872411,6
"ISR",2004,6808969,1966857292.7588,1937688007.0033,288.862718094149,284.578767652385,0.0343872797408373,0.0381658177452371,0.0236207522095535,0.0258884315214178,0.0107665275312838,0.0122773862238192,0.0616597792642318,0.199953423614785,0.132413338288398,0.309406884551123,0.474074854186144,0.209753602403722,7
"ISR",2005,6930128,2046366873.34286,2054067327.30441,295.285581066159,296.39673716047,0.0219914081144328,0.0406888064310102,0.0179779155771085,0.0190134711318306,0.0040134925373243,0.0216753352991796,0.0333054483833766,0.327358978887209,0.284555286729266,0.418365100614411,0.681946135602883,0.330868104495513,8
"ISR",2006,7053707,2144425800.53106,2161805940.13944,304.014017102079,306.477989536486,0.0291308497600644,0.0334470553878337,0.0202602408356896,0.0240659014115812,0.00887060892437486,0.0093811539762525,0.0272455406813273,0.445256669396016,0.418076346781467,0.495806536674652,0.889880724262103,0.423047273194825,9
"ISR",2007,7180160,2287113039.90272,2310708027.60327,318.532322385953,321.818459143427,0.0466501437899005,0.0488416545555488,0.0172697618148039,0.011860754693962,0.0293803819750966,0.0369808998615868,0.0619762820497048,0.410614515672426,0.30748394423471,0.467675460360409,0.79007808029124,0.393474509941676,10
"ISR",2008,7331353,2289239130.94487,2274393509.63134,312.253294984551,310.228345249689,-0.0199092516790698,-0.0366789711702067,-0.0184590983432376,-0.0237124409636555,-0.0014501533358322,-0.0129665302065511,-0.00502303064199583,0.307009472517607,0.437383599291777,0.263866799334652,0.731641984601081,0.240046798234625,11
"ISR",2009,7485565,2341053348.59344,2315705112.38002,312.742371296414,309.356089003304,0.00156505536943019,-0.00281561890329307,-0.0368707033012532,-0.0352672494466688,0.0384357586706834,0.0324516305433757,-0.00958676483646892,0.227903403037242,0.7080266580769,0.166709215610821,0.536976964683744,0.20856198104661,12
"ISR",2010,7623561,2434452463.02988,2418450946.70617,319.332719057391,317.233763421867,0.0208538089691199,0.0251459211568204,0.0183981420055597,0.0244125348279125,0.00245566696356025,0.000733386328907848,-0.0161137698774986,0.246438015199973,0.97830189361868,0.122880901325766,0.571115415012436,0.214604317918262,13
"ISR",2011,7765832,2517968386.09271,2513766515.94958,324.236783140906,323.69571166999,0.0152404953614056,0.0201649868339544,0.00126770387581221,0.00518544176356617,0.0139727914855934,0.0149795450703882,-0.0787631658016967,0.231998351550903,0.903921601608048,0.0977574362562046,0.54016374866224,0.20310159945867,14
"ISR",2012,7910525,2623214974.76332,2587428319.53713,331.610730610588,327.086801386397,0.0224877217994255,0.0104216703456128,0.000862163758222678,0.00267575995742675,0.0216255580412028,0.00774591038818606,-0.0805474868903384,0.206806369883601,0.982687817174202,0.0684891710940709,0.44072073938129,0.217584303194278,15
"ISR",2013,8059456,2738396076.93744,2713136760.78013,339.774306967795,336.640185240807,0.0243198113176595,0.0287890770358645,0.00798828548904762,0.00505784149392507,0.0163315258286119,0.0237312355419395,-0.101211457958586,0.161652111444293,1.13915703612429,0.0226237646037966,0.333824688235492,0.205829572902708,16
"ISR",2014,8215668,2848862856.79786,2859786247.97615,346.759734789412,348.089315193378,0.0203505390159897,0.033444439326356,0.0150812147002206,0.0176551441773558,0.0052693243157691,0.0157892951490002,-0.141045329253664,0.170198507303854,1.07017269666579,0.0707970053166829,0.28731959691053,0.234755161013382,17
"ISR",2015,8380149,2999767730.01523,3003310659.60741,357.961144845423,358.383921289157,0.0317923133836135,0.0291457179206764,0.0269137729636899,0.023411321608469,0.00487854041992364,0.0057343963122074,-0.0879853017255108,0.216290981677905,1.06940856063299,0.111329759631603,0.35415717993648,0.259527870584591,18
"ISR",2016,8546009,3159527960.57602,3161367032.39831,369.708007629762,369.923204199564,0.0322890789534878,0.0316906102581287,0.0161202666975653,0.013772116088969,0.0161688122559225,0.0179184941691597,-0.110155200238422,0.190032359858576,1.01739570857128,0.0788983909339792,0.379292234786524,0.209280083631914,19
"ISR",2017,8713268,3287625319.79832,3301716211.19409,377.312544477953,378.929720880166,0.0203603489249593,0.0240553269756312,0.0170054652398752,0.0183325442894589,0.00335488368508408,0.00572278268617232,-0.12840483019371,0.138262590267737,0.951338427030529,0.0732305730058674,0.245568781116768,0.199420946771488,20
"ISR",2018,8882764,3418073663.96494,3446912270.33799,384.798432556009,388.045012829113,0.0196457709465294,0.0237705904867838,0.0148493222883683,0.0158807391979865,0.00479644865816109,0.00788985128879727,-0.176936756974729,0.115743043262924,0.98389546892541,0.0382280268255892,0.218968819505426,0.179795052110614,21
"ISR",2019,9054026,3578573124.85525,3591433934.06074,395.24661458397,396.667066569142,0.0267902654163441,0.0219759602539389,0.01331833471657,0.0141800862638544,0.0134719306997741,0.00779587399008452,-0.154560182284571,0.0579911966674102,0.980251370517613,0.0122512157761564,0.0807140165998541,0.167765717493639,22
"ITA",1975,55440999,10719551756.4156,10744678682.9393,193.350624082651,193.803843306274,-0.0268169792031303,-0.0252919479068492,-0.009814319845459,-0.0114702017408677,-0.0170026593576713,-0.0138217461659815,0.0651217636898236,0.70941664474619,-0.871944703056325,0.796424325532271,-0.0149754761231842,0.778005829283068,-22
"ITA",1977,55955407,11998670265.3228,12031636496.1275,214.432722566432,215.021874403085,0.032471185234094,0.033621051360897,0.0233136958795104,0.0228968582171074,0.0091574893545836,0.0107241931437896,0.0435085591410795,0.433640553643759,-0.0715184530944555,0.517086399646141,0.32869027506635,0.484927495736382,-20
"ITA",1978,56155142,12591992125.5124,12630122275.9251,224.235781035198,224.91479544162,0.0447020507122433,0.0449818791962322,0.0387231621208208,0.0384388480780959,0.00597888859142248,0.00654303111813626,-0.00478045204824229,0.423823354231238,0.0502148278040453,0.509711497610597,0.320657681320547,0.488461794922219,-19
"ITA",1979,56317750,13418199287.1142,13494355215.3849,238.258795621526,239.611050075418,0.0606593672931899,0.0632953404652179,0.0213511408666314,0.0192587753371782,0.0393082264265585,0.0440365651280397,0.0458826898495686,0.334399022333133,-0.333804117754947,0.42367692959142,0.281306155236378,0.394160246869756,-18
"ITA",1980,56433876,13849972624.2582,13937394290.213,245.419482161002,246.968581250967,0.0296114590679419,0.0302441431005986,-0.0143713718427758,-0.0146897262343799,0.0439828309107178,0.0449338693349786,0.0716428678504524,0.10881112336582,0.125706559062954,0.159135061536182,0.324476972950105,0.151274848047634,-17
"ITA",1981,56501674,14063731466.9134,14045800252.0866,248.908226452077,248.590869220735,0.0141153415263293,0.00654732247965928,0.00392451438861485,0.00205227691936916,0.0101908271377145,0.00449504556029012,0.0938066037586233,0.226035772868507,0.361210747823098,0.270498120217884,0.364120380033002,0.264183119044007,-16
"ITA",1982,56543539,14250477821.9101,14217525887.3279,252.026634235082,251.443863238342,0.012450513274433,0.0114113072216311,-0.00950349762972369,-0.00750064242438686,0.0219540109041567,0.0189119496460179,0.0677087236593886,0.108330643263473,0.269828122309629,0.145103913753645,0.48993148203297,0.13228065009769,-15
"ITA",1983,56564076,14473703507.9546,14460071051.4385,255.881551180198,255.64054208962,0.0151798733673036,0.0165525684739993,0.0202666548371102,0.0151644196104073,-0.00508678146980657,0.00138814886359206,0.0787931092908678,-0.00252793749880831,-0.101434582873802,0.0317685022695633,0.636629584481337,0.0145638786218905,-14
"ITA",1984,56576719,14936198463.3998,14919405252.1998,263.999021636441,263.702199701609,0.0312307505140366,0.0310481097073039,0.033466951615627,0.0358213371428482,-0.0022362011015904,-0.00477322743554431,0.0639710148178908,0.0663019054274696,0.221616821158101,0.0413277983527589,1.00618113061375,0.0366490998561912,-13
"ITA",1985,56593070,15349720952.9557,15313112908.7402,271.229692132902,270.582827698518,0.027020637122261,0.0257578186221448,0.0256004088749631,0.0250839146695823,0.00142022824729793,0.000673903952562505,0.0579785837754311,0.129786416672518,0.304378922279323,0.110073162135954,0.898902605236339,0.104617267281172,-12
"ITA",1986,56596157,16037115185.4513,15955058064.8788,283.360497170352,281.910626279427,0.0437538942476001,0.0410118389898138,0.028439137789543,0.0255760684131019,0.0153147564580571,0.0154357705767119,0.0851646149642363,0.000408193190432504,0.183797772461102,-0.0464324388247359,0.925118685476116,-0.0552974340582273,-11
"ITA",1987,56601936,16748395986.2017,16697248648.5852,295.89793512013,294.994302820053,0.0432946524920359,0.045365951060278,0.0271658063998403,0.030585903684095,0.0161288460921956,0.014780047376183,0.0844170312710602,-0.0807270218675449,0.0510916336960072,-0.119208035828116,0.773404879399678,-0.13072677681513,-10
"ITA",1988,56629290,17715355810.9837,17668183615.2792,312.830265238779,311.99726528938,0.0556461787902824,0.0560383789939944,0.037673542427684,0.0419184681371103,0.0179726363625985,0.0141199108568841,0.0965072798638482,-0.111237315666316,-0.183292694409877,-0.154053396435053,0.809674077680815,-0.184417512848182,-9
"ITA",1989,56671778,18304854737.7157,18215131166.3902,322.997713918834,321.414499583729,0.0319844856778868,0.029737143439049,0.029873416077348,0.0259109193799247,0.00211106960053886,0.00382622405912425,0.0446309842298017,0.121995599617133,0.122133207078284,0.0691635001446911,0.740751936279334,0.0718857875439456,-8
"ITA",1990,56719239,19099289805.6457,18865892430.867,336.733886814767,332.618927254419,0.0416477194963276,0.0342659059862767,0.0156173379728966,0.014462022118396,0.0260303815234311,0.0198038838678807,0.020505193901293,0.146614302495825,0.30820970273084,0.0894329928402926,0.941157102586538,0.102083364694121,-7
"ITA",1991,56758522,19636120696.5035,19356610954.6582,345.95898562164,341.034443332724,0.0270272643224105,0.024986006925249,0.0003541422942126,-0.000701929248921651,0.0266731220281979,0.0256879361741706,0.0147596869120136,0.222329385447677,0.376118148726066,0.190117568821904,0.982287638455328,0.186813811385579,-6
"ITA",1992,56797078,19630196751.1399,19312989675.1985,345.6198354278,340.034916500432,-0.00098079990510147,-0.00293517109662123,0.00923198100799816,0.00846168213681064,-0.0102127809130996,-0.0113968532334319,0.028983930291464,0.155591784979898,0.393140111580627,0.147265693231502,1.01109431659598,0.127168260413971,-5
"ITA",1993,56831823,19324989980.7184,19052396004.4426,340.038185660848,335.241683245715,-0.0162815073895546,-0.0141965936918522,-0.00145181244744208,-0.0019248527288056,-0.0148296949421125,-0.0122717409630466,0.00269897931923846,0.424472123725713,0.67049093423672,0.405680480634707,1.23700166861248,0.382409359655224,-4
"ITA",1994,56843400,19644036297.5013,19339659728.3073,345.58165587388,340.227004864369,0.0161710343814967,0.0147613419542791,0.0208846981019448,0.0208625071264645,-0.00471366372044812,-0.0061011651721854,0.0309442202613788,0.516266222722456,0.86209609296333,0.517436253726401,1.22137740562018,0.492293542693827,-3
"ITA",1995,56844301,20151555452.8005,19907563004.2807,354.504411142297,350.212117205571,0.0254918327209381,0.0289259638792991,0.0185402070840777,0.0171462987601352,0.00695162563686047,0.011779665119164,0.00955594394087889,0.609149663700047,1.03509283348198,0.618585890220617,1.22906744219184,0.592501129005703,-2
"ITA",1996,56860279,20494542035.3647,20296582766.099,360.436888383272,356.955384726462,0.0165960853275475,0.0190717811462777,0.0162009184302532,0.0191439177495552,0.000395166897294352,-7.21366032774284e-05,-0.0187969857903437,0.691184767730505,1.04997366374003,0.754467492054969,1.14074610793989,0.716148962527082,-1
"ITA",1997,56890371,20991780937.3607,20895928415.2393,368.986536181328,367.30167246122,0.0234432815603682,0.0285727049932918,0.0196573004483573,0.0229557821538515,0.00378598111201089,0.00561692283944026,-0.0647073349597043,0.7577706282647,1.40970510189225,0.774025162418984,1.24179121927604,0.760004420194444,0
"ITA",1999,56916316,21777310645.0372,21734967353.3249,382.619821090269,381.875864090094,0.0146396522546492,0.018193838924466,0.0224898358832473,0.0222800599796855,-0.00785018362859802,-0.0040862210552195,-0.00743922150875731,0.787859172141163,1.82586479985776,0.701297835734955,1.21499702186685,0.785033917844089,2
"ITA",2000,56942108,22450272585.9627,22364787104.7083,394.264866098086,392.763596049312,0.0299810704557562,0.0281123014235476,0.0277818015774418,0.0308749297144795,0.00219926887831434,-0.00276262829093188,-0.0318361237670793,0.868572485136419,2.43907290157357,0.698788537085423,1.15410480167351,0.885391907842825,3
"ITA",2001,56976976,22962844068.7249,22892798628.6333,403.019705165204,401.790341218412,0.0219625245231585,0.0227225192092053,0.00410821362481961,0.00483177244290367,0.0178543108983389,0.0178907467663016,-0.102784537947867,0.791194803978826,2.181448172241,0.652697587514557,1.04875004362055,0.809925254702613,4
"ITA",2002,57089823,23213510655.8553,23110364218.4774,406.613813741467,404.807074256955,0.00887841746046814,0.00748018043932941,0.00787973855430124,0.00602245251713551,0.000998678906166894,0.0014577279221939,-0.124015746098788,0.758654556990636,2.26372785388061,0.660412903846093,0.861599731714516,0.804828513830586,5
"ITA",2003,57399187,23340885239.9797,23228731447.9294,406.641390930846,404.687464439686,6.78192755021456e-05,-0.000295517294859771,0.0114863754585581,0.0108969031798658,-0.011418556183056,-0.0111924204747256,-0.102284029688282,0.755224954868824,2.10172393906674,0.702993527612481,0.747825831120944,0.835145763292317,6
"ITA",2004,57828178,23782962746.3116,23743752480.084,411.269446295051,410.591398540759,0.0113168931066276,0.0144834793959827,0.0236207522095535,0.0258884315214178,-0.0123038591029259,-0.0114049521254351,-0.0914439589358132,0.715002426046056,1.98238000139327,0.659466017472958,0.682492126502996,0.797448674226472,7
"ITA",2005,58166684,23987529128.7969,24025081622.6409,412.392928034147,413.038529455125,0.00272801689348334,0.00594232441564557,0.0179779155771085,0.0190134711318306,-0.0152498986836251,-0.013071146716185,-0.0605763050866907,0.725704760597775,1.71544973052784,0.687264982596562,0.746582126298515,0.811948174113967,8
"ITA",2006,58399863,24449091111.4184,24545377192.9931,418.649802507558,420.298540648855,0.0150581732349755,0.0174243895710431,0.0202602408356896,0.0240659014115812,-0.00520206760071407,-0.00664151184053807,-0.0906020274424885,0.737667751227887,1.64292626111041,0.722145234187834,0.704901232251504,0.852681379964499,9
"ITA",2007,58756247,24961789287.645,24980932593.9033,424.836346127503,425.162154994402,0.0146692499174996,0.011505367479816,0.0172697618148039,0.011860754693962,-0.00260051189730426,-0.000355387214145964,-0.112290606909535,0.709971018132778,1.39663444824283,0.720538598854188,0.710583246143203,0.81662436347414,10
"ITA",2008,59211183,24480902649.974,24255039616.5946,413.450659311671,409.636125942537,-0.0271658440057525,-0.0372013693814246,-0.0184590983432376,-0.0237124409636555,-0.00870674566251495,-0.0134889284177691,-0.0270594933343217,0.616709021454865,1.29149235389768,0.671575595077069,0.638225059353209,0.719214927065484,11
"ITA",2009,59555456,23411679387.9959,23395066197.0166,393.107214022439,392.82826072252,-0.0504557989446868,-0.0418967471961151,-0.0368707033012532,-0.0352672494466688,-0.0135850956434336,-0.00662949774944632,-0.055165007129372,0.602450597927205,1.18169363060897,0.688342327407552,0.586988971659799,0.719262715206963,12
"ITA",2010,59819402,23552475532.5407,23501089203.5581,393.726362101391,392.86733765005,0.00157377169843897,9.94709086885592e-05,0.0183981420055597,0.0244125348279125,-0.0168243703071207,-0.0243130639192239,-0.122516462095243,0.578169548909463,1.45524715295712,0.613979010056846,0.547445730715039,0.701758275029193,13
"ITA",2011,60026844,23473577790.5453,23413341635.5616,391.051340139509,390.04785318318,-0.006817299509148,-0.00720255958424598,0.00126770387581221,0.00518544176356617,-0.00808500338496021,-0.0123880013478121,-0.114754039651606,0.56422605153114,1.36149781683317,0.601514401662028,0.535272104749774,0.694320095258759,14
"ITA",2012,60191243,22444474844.8868,22416110302.7613,372.886049967215,372.414809622078,-0.0475659791663476,-0.046261119403419,0.000862163758222678,0.00267575995742675,-0.0484281429245703,-0.0489368793608458,-0.168011050308722,0.618825233590665,1.47188919236177,0.641849069120332,0.553801121145608,0.764704936186922,15
"ITA",2013,60311616,22015918991.3886,21978072908.8745,365.036131537059,364.408622525958,-0.0212765377081929,-0.0217324853013743,0.00798828548904762,0.00505784149392507,-0.0292648231972406,-0.0267903267952994,-0.164464330470674,0.602077310632001,1.67444676024634,0.562070908816461,0.546980026091335,0.743765512442003,16
"ITA",2014,60320708,22160895103.8411,22160908650.6912,367.384532420294,367.384757000716,0.00641273259097375,0.0081338557202848,0.0150812147002206,0.0176551441773558,-0.00866848210924687,-0.00952128845707101,-0.14343722627599,0.552550012817413,1.63726569495575,0.503800858672792,0.412057696651784,0.717544087116523,17
