REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
COL,1994,consumption,215982650899.0153,35629174,6061.960653340302
COL,1995,consumption,227977275823.22894,36229830,6292.529548806299
COL,1996,consumption,237079142529.71146,36830574,6437.0200293297485
COL,1997,consumption,249946008681.8219,37426532,6678.310688305876
COL,1998,consumption,250751455650.65857,38012359,6596.577067228544
COL,1999,consumption,251494611047.6328,38585016,6517.934605693382
COL,2000,consumption,262580420526.74478,39140080,6708.734895962011
COL,2001,consumption,269941814171.0575,39674811,6803.858855712192
COL,2002,consumption,279043592787.0207,40190679,6942.992746826216
COL,2003,consumption,289615243289.18414,40693254,7117.033287364637
COL,2004,consumption,301264549940.4189,41188093,7314.360243394101
COL,2005,consumption,316552683115.4899,41671878,7596.31430854856
COL,2006,consumption,340294054494.9464,42170126,8069.552708828672
COL,2007,consumption,359965061644.8896,42658630,8438.2705596708
COL,2008,consumption,366965905603.8243,43134017,8507.5754851171
COL,2009,consumption,375764273138.9368,43608630,8616.741070263772
COL,2010,consumption,395435523802.115,44086292,8969.580018254086
COL,2011,consumption,425387404969.70605,44553416,9547.80672641815
COL,2012,consumption,450706605405.24335,45001571,10015.35269524798
