iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
PAK,1998,0.10089706403248311,-1.973623955734816,-2.4693349950187398,-1.6786293927912015,-2.4295708684281134,-1.818972697733932
PAK,1999,0.11941375991880243,-1.857573200281641,-2.226653120364927,-1.5446490621669982,-2.245866513597989,-1.715473713074574
PAK,2000,0.12447541281015084,-1.8413242934697462,-2.1061257292257825,-1.52473675464434,-2.2787408698475766,-1.6982190402544262
PAK,2001,0.12168795471219629,-1.825142854363539,-2.3826603751877755,-1.5229607843013955,-2.152469575209356,-1.6870980759627612
PAK,2002,NA,-1.8804952955496086,-2.4663460257767618,-1.5949751036377195,-2.208749993045552,-1.7416013507396089
PAK,2003,NA,-1.9489047963452721,-2.512796079909681,-1.6214102803560504,-2.4693907337979044,-1.783624949464687
PAK,2004,0.13837832131907757,-2.1038733922892288,-2.7638870070246107,-1.7847058501148532,-2.5520339366806963,-1.948071386508853
PAK,2005,0.12282618759395636,-2.154622126718916,-2.456246934533021,-1.8707726343458517,-2.379301677924678,-2.0156701935038717
PAK,2006,0.12614222259298824,-2.3675771345945202,-3.220955959632648,-2.018550866387556,-2.593197298015367,-2.204299400448723
PAK,2007,0.15088874656905682,-2.52889972911038,-3.543817814184393,-2.1693166514635305,-2.6962612778216672,-2.3717207511921465
PAK,2008,0.1689824154817312,-2.3835698772000598,-4.235460835051853,-1.9973344042613206,-2.7529115367841475,-2.169403500231624
PAK,2009,0.16942677895073732,-2.433513525657893,-4.423718041772289,-2.0320185943052937,-2.5695315350988066,-2.2699126248435175
PAK,2010,0.16944260594052063,-2.4767641645716423,-4.3246355419438824,-1.9799148763265961,-2.9197174056084543,-2.233439812143758
PAK,2011,0.18108611013908882,-2.4694939027566294,-4.485432612624752,-1.9530248612349241,-3.024165192187773,-2.185965279293037
PAK,2012,NA,-2.5169514091208023,-4.422382186459033,-1.9605872403125915,-3.1426051115232667,-2.2119853646272576
PAK,2013,NA,-2.6572939731927367,-4.178237278516443,-2.0966189071899834,-3.198008871779779,-2.3725929753173043
PAK,2014,NA,-2.7537249942140596,-4.308179633224679,-2.2115780345827716,-3.221229274779735,-2.490813989603375
PHL,1998,0.0957414816707256,-0.362515103505064,-0.23485735237541006,-0.11198912365055058,-0.7584951996002509,-0.21315462314272215
PHL,1999,0.11980224527155403,-0.47916523322465165,-0.44002938307902495,-0.22064153997669056,-0.679445767937199,-0.3562925705137787
PHL,2000,0.10674557848946309,-0.6717965319465735,-0.2307415544471043,-0.3994530445305491,-1.1872396040998967,-0.5212235318301675
PHL,2001,0.1088429037856451,-0.6080594671121275,-0.5030581596920483,-0.3349823574503412,-1.0231820173616475,-0.45995245445612376
PHL,2002,0.12075307505853983,-0.6493277710018748,-0.629792326754405,-0.37748697345299487,-1.0793856874415297,-0.4973146960324053
PHL,2003,0.10282401329867874,-0.6541632998966008,-0.5322501253569052,-0.3907531758829901,-0.9892483668538561,-0.5118544783083996
PHL,2004,0.09199608577157037,-0.6663809331775489,-0.6504752100791276,-0.41292778076043657,-0.9371606569931026,-0.5347048068127906
PHL,2005,0.09237689222659706,-0.5784102779153655,-1.0349202319895285,-0.2531841978347922,-1.008418274084463,-0.41193972252941014
PHL,2006,0.10313418645810701,-0.6647486605571957,-1.3121268539879107,-0.3210577530361698,-0.9303649587393092,-0.49496092131312386
PHL,2007,0.1321172752566946,-0.7226467666250396,-1.5950769036026995,-0.39932060438270556,-0.7743174496922842,-0.5914100818139167
PHL,2008,0.15055183058238564,-0.8109833640613444,-1.819442179230459,-0.6215767679735065,-0.6031186530443171,-0.766049539611285
PHL,2009,0.15575584906927586,-0.8765546605741712,-2.0148950331773934,-0.6484618262260335,-0.6490497974017808,-0.853164143048234
PHL,2010,0.16242698892485663,-0.9280110821178332,-1.9413678876793217,-0.8455445472337835,-0.46016109584953124,-1.0559056273757677
PHL,2011,0.17585089293231426,-0.9559498176859331,-2.1066169401192414,-0.8906386500520684,-0.5101843781866533,-1.0822386175973138
PHL,2012,0.2126305609230168,-1.042939069141092,-2.2345576299045717,-1.1093184255959398,-0.46754515874692304,-1.3103644854434728
PHL,2013,0.20421107240697534,-1.0404550490442026,-2.078977865047977,-1.107261126068325,-0.4363487306778362,-1.3331623228865055
PHL,2014,0.22326696889443687,-0.8653172095976444,-2.0906105096502703,-0.8787614455262083,-0.3138456116365085,-1.1203811996511188
POL,1998,0.13101196692599992,-1.6241109892070478,-5.8967838282127545,-1.3296415155499932,-1.6831714605103016,-1.5119473680892073
POL,1999,0.15728159233841188,-1.4524640214367994,-5.0700994367152745,-1.0864354170150137,-1.7646854422840748,-1.317667824552083
POL,2000,0.1576616164170983,-1.2091011681414823,-4.253755979174271,-0.8216182891653554,-1.940313919010348,-1.0408914863594811
POL,2001,0.15601336589973558,-1.0544219928000742,-3.6417037331664597,-0.6614510381232581,-2.014705140536924,-0.8614847209068137
POL,2002,0.16042110445945323,-1.1992373127836244,-2.964403467699359,-0.8378653764198032,-2.035760092624734,-1.0074066539648745
POL,2003,0.1501272497026307,-1.0850071882187207,-3.059349718818526,-0.845312672607772,-0.922150422986654,-1.035483585613246
POL,2004,0.1303215580657956,-0.7329186077409476,-2.2116254889524196,-0.46295322810010076,-0.7417772940896188,-0.6472699783669902
POL,2005,0.11098059620027778,-0.7826700239349764,-1.880849584973757,-0.5495233745657055,-0.5463591613858512,-0.735864823017752
POL,2006,0.09351573390074719,-0.7301963792296826,-1.148045324911097,-0.6018372737510986,-0.28154563828476187,-0.741693793851343
POL,2007,0.09253147587181432,-0.7345249074627636,-0.7539679384811007,-0.689911547679045,-0.31819845646048206,-0.758268769647154
POL,2008,0.12045854044324233,-0.9682943194329898,-1.439065293728023,-0.9873957918891507,-0.45480342093784953,-1.0862455738921828
POL,2009,0.10933534119682875,-0.9186423874177356,-0.9908090635051217,-1.0485770139853607,-0.36755794956194965,-1.1043512323938853
POL,2010,0.10775926508662459,-0.7234420636445612,-0.7075707371176958,-1.0274040064316798,-0.025034952590785586,-1.0682189979331767
POL,2011,0.12508248080470408,-0.7454509491830117,-1.1920388268316322,-1.0235344422838295,-0.05899343352386932,-1.1176560415504
POL,2012,0.1581097407422093,-0.6528144677700297,-1.0327342436416633,-0.8839135180865294,-0.02593419817597864,-0.9803937526675477
POL,2013,0.14862514456561648,-0.7374086360246893,-0.8539735469132905,-0.9283003782660559,-0.13515096320178754,-1.0280011089873982
POL,2014,0.14522500913969172,-0.8481054389310559,-0.9091287761087701,-1.0214178761335915,-0.2967177472773679,-1.1030803322377558
ROU,2001,0.16096289773703787,-0.7333713770861994,NA,-0.2942538731431221,-2.8798806571393487,-0.49928224789922715
ROU,2002,0.1589776269068479,-0.9898781864727759,-3.8237127415082632,-0.5910963505021498,-2.3493892700184866,-0.7668402011688038
ROU,2003,0.1539756302607479,-1.2342701505696563,-4.870048809173049,-0.800570536975171,-2.7927113751007977,-0.9994659120850704
ROU,2004,0.1403370838724305,-1.329292103841098,-4.211484132233489,-0.9006240640778931,-2.7593327905711584,-1.099487615730732
ROU,2005,0.12125865337513764,-1.4329088615928522,-3.011660838464807,-1.020991848880812,-2.289174996926386,-1.2259399323025828
ROU,2006,0.10880083493577375,-1.5077567081002727,-2.279180941568386,-1.1300916915288637,-1.9459914017552409,-1.3130711521175704
