"iso","year","Population","GDP","GNI","GDP_pc","GNI_pc","gdp_log_diff","GNI_log_diff","gdp_log_diff_total","gni_log_diff_total","gdp_dev","gni_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUS",1979,14515729,4116826374.90719,4074132682.00174,283.611410416052,280.670208296238,0.0272185852475966,0.0289594603316159,0.0142781750582763,0.0109757537831205,0.0129404101893202,0.0179837065484953,0.0648788566922666,-0.688157306516044,-0.919565077093762,-1.48830445741494,1.21621310989954,-1.47812322722888,-18
"AUS",1980,14695356,4230856432.4396,4217075321.77102,287.904317012776,286.966530227034,0.0150231643021614,0.0221852454137688,-0.0263104160489602,-0.0268703305931401,0.0413335803511217,0.0490555760069089,0.075009836036265,-0.698892397863459,-0.918825161460094,-1.49665960814052,1.31132469743804,-1.47760308592299,-17
"AUS",1981,14923260,4460248013.10247,4375761243.82268,298.87893215708,293.217517072187,0.0374103898792439,0.0215491231349345,0.0107049931914363,0.00970278577703443,0.0267053966878077,0.0118463373579001,0.051656528442252,-0.835786765450188,-0.979209802497022,-1.76973980756565,1.14663473167061,-1.74459701333172,-16
"AUS",1982,15184247,4314248935.52204,4281565920.67479,284.126630416512,281.974201333447,-0.0506185616854271,-0.0390991305560098,-0.0152356578478647,-0.0113522317285035,-0.0353829038375624,-0.0277468988275063,0.0587313492048912,-0.842416945517993,-0.299721507728996,-1.82584160080424,1.23240497395686,-1.73502317283121,-15
"AUS",1983,15393472,4421941608.92239,4368553641.32456,287.260834262887,283.792612954671,0.0109706126740354,0.006428153213899,0.024339406749414,0.0168299018435309,-0.0133687940753786,-0.0104017486296319,0.0564958955267195,-0.90783085558501,-0.0313797243959488,-1.90130914887839,1.36424244927585,-1.72619582868305,-14
"AUS",1984,15579391,4687819726.49217,4622787055.79635,300.898778809272,296.724503274637,0.0463832919595903,0.0445603745813026,0.0402120698332435,0.043332405661185,0.0061712221263468,0.00122796892011756,0.0425861762699621,-0.876296015036553,0.106777649944866,-1.74274261941228,1.30418467721636,-1.57137546417227,-13
"AUS",1985,15788312,4865363936.73655,4778542975.97449,308.162388527447,302.663323094609,0.02385295434512,0.0198169329127467,0.028026122537856,0.0268821863869118,-0.00417316819273594,-0.00706525347416509,0.0264867530738387,-0.557527414662697,0.620232887536933,-1.47764941647669,1.40391698300385,-1.1943752963552,-12
"AUS",1986,16018350,4897436537.1245,4808358074.04756,305.739138995246,300.178112854792,-0.00789462807740371,-0.0082450348315124,0.0201175469207771,0.015701121876373,-0.0280121749981808,-0.0239461567078854,0.0427600947378854,-0.271265862434676,1.14212181781201,-1.3890704804876,1.66550146575301,-0.903122211673884,-11
"AUS",1987,16263874,5114837714.96244,5019936050.86642,314.49073664506,308.655616175237,0.0282223700428652,0.0278501366126269,0.0262212951412648,0.0304079800150161,0.0020010749016004,-0.00255784340238918,0.0534980000678341,-0.105997348345321,1.07186073563005,-1.21060703292281,1.81579343122209,-0.827114854280975,-10
"AUS",1988,16532164,5412993111.07209,5265689098.21373,327.421934059697,318.511786975603,0.0402950358994962,0.0314333374911069,0.03372694983298,0.039389548550326,0.00656808606651627,-0.00795621105921906,0.0191977672717446,0.0542599459139406,1.23493332207599,-0.979322186250526,1.89710946347518,-0.596967602356246,-9
"AUS",1989,16814416,5531783739.82694,5339323897.54094,328.990536443665,317.544415312488,0.00477932836527639,-0.00304178280320055,0.0268445984883163,0.0213120353471155,-0.0220652701230399,-0.024353818150316,-0.00190256606769579,0.0131748546705817,0.948956220182772,-1.03191039927212,1.60758322349026,-0.568426790204215,-8
"AUS",1990,17065128,5289335311.04955,5077072074.88501,309.94993480562,297.511514410264,-0.0596182019332128,-0.0651647711601848,0.00640983893116065,0.00572285005108775,-0.0660280408643734,-0.0708876212112726,-0.0250370520222188,-0.0148859657750871,0.959874170772372,-0.960764489893376,1.74207020166607,-0.587292892828151,-7
"AUS",1991,17284036,5224860256.6868,5023680795.17247,302.293992947411,290.654381602333,-0.0250107533845965,-0.0233180589186688,-0.00658982515446027,-0.00688402745084193,-0.0184209282301362,-0.0164340314678268,-0.0277745844115405,-0.00996765216599171,1.17708040423396,-0.906698435561508,1.62845282769082,-0.471471451636208,-6
"AUS",1992,17478635,5428434151.83375,5284159305.19595,310.575405449782,302.321051111597,0.0270266931550225,0.0393546666350337,0.0101076700394938,0.0095825977360855,0.0169190231155287,0.0297720688989482,-0.0324726167474931,0.0143297737939434,1.50601095378329,-0.918295931105809,1.76930683929133,-0.464411223451979,-5
"AUS",1993,17634808,5603968231.65016,5480924284.13893,317.778806077739,310.801471960394,0.0229288388014579,0.0276648186664596,0.00546765854853604,0.0041014728034634,0.0174611802529219,0.0235633458629962,-0.0289811030958934,0.129550473859646,1.52605491973758,-0.83983743457407,1.82487313487513,-0.357899363892957,-4
"AUS",1994,17805468,5840471491.88773,5639641665.01439,328.015612501044,316.736502798713,0.0317056439584791,0.0189158522464234,0.022981661072917,0.023843825955586,0.00872398288556209,-0.00492797370916254,-0.0352015318112417,0.098172442081282,1.54070774695881,-0.904066399650411,1.76809429886251,-0.430988744507966,-3
"AUS",1995,18004882,5955200987.43082,5745066485.71781,330.754791252218,319.083817695545,0.00831608257358774,0.00738361290243184,0.0174846216300963,0.0142793338509817,-0.00916853905650861,-0.00689572094854984,-0.0416185086516268,0.180327456056209,1.68916478882114,-0.785523907890022,1.72768416871729,-0.31164795307028,-2
"AUS",1996,18224767,6107355385.64649,5902664286.22065,335.112947432825,323.881467797127,0.0130903426029993,0.014923789055743,0.0193335441171634,0.0228361631168328,-0.00624320151416402,-0.0079123740610898,-0.0293479245081211,0.25378890907093,1.6604051239158,-0.663399473046382,1.79514263404389,-0.231625224142472,-1
"AUS",1997,18423037,6451270116.27569,6248371734.66892,350.174084559223,339.160787370124,0.0439627837672569,0.0460966852389548,0.019367696137647,0.0238041116077321,0.0245950876296099,0.0222925736312227,-0.0302324423405826,0.211556840086148,1.60713819572634,-0.659763986578471,1.68410189805933,-0.265569449589325,0
