iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
PRT,1999,0.10875633070621793,-0.11687497762299426,-0.7051698685440733,0.41380003761036566,-0.344634560902324,0.05235729491398877
PRT,2000,0.1147181610111504,0.021355451925830327,-0.678067322594591,0.4868033721364684,-0.057242078505203464,0.1445110349325638
PRT,2001,0.07659366227702491,0.029814796302741087,-0.7133710431622613,0.6732794365135844,-0.03395994009746506,0.14247745157327896
PRT,2002,0.02509583365107848,0.07178103157940818,-0.5537941363337118,0.6950653771853212,-0.14492595083528736,0.28149902013281525
PRT,2003,-0.04817123187895844,0.16760796776265185,-0.6644728003927303,0.820527195045853,-0.010536676954501445,0.36388710640843014
PRT,2004,-0.16263694578265275,0.21512750973711003,-0.49899126320579623,0.8696290693331299,0.05013806622925676,0.4159812373029466
PRT,2005,-0.31243909517929114,0.14975492692996614,-0.29678365899554615,0.7738972377019069,-0.05326393313595368,0.35403318370357717
PRT,2006,-0.19089540559925766,0.09994144646422105,-0.1982201628037421,0.5813290393299357,-0.052061782983053195,0.257014513903358
PRT,2007,-0.1619679768109089,0.05730725341162256,-0.12790501615797933,0.5456505811779601,-0.12908541341761115,0.2439540616443776
PRT,2008,-0.4636508114793684,0.11162503931784484,-0.07607018299409729,0.6550238681393438,-0.17235035547182365,0.3968276554923358
PRT,2009,-0.25166243634226615,0.06129207786713922,-0.21977125619064442,0.722381928381808,-0.2725246204965319,0.3859140565894496
PRT,2010,-0.3152931986866121,0.019869461405937067,-0.3260204021210651,0.7012261935748699,-0.275642072295032,0.3297482761077328
PRT,2011,-0.29366742647283495,-0.079834093351434,-0.4387124258186992,0.536427659020529,-0.24427459552746178,0.18113998107721407
PRT,2012,-0.09934775395905782,-0.10710050518615022,-0.5449528656099618,0.49450582062928894,-0.16059770091922654,0.08637398507963912
PRT,2013,-0.06082239959577129,-0.11815123416039133,-0.5994035396308814,0.4996123288482789,-0.09657372681496734,0.019132774626649973
