iso,year,Population,consumption,GDP,GNI,NNI,consumption_pc,GDP_pc,GNI_pc,NNI_pc,gdp_log_diff,consumption_log_diff,gdp_log_diff_total,consumption_log_diff_total,gdp_dev,consumption_dev,EHB_dev,ehb_crude_dev,time,resid_stage1
FIN,1993,5066452,134900.903,168015.941,NA,129722.135,0.026626306338242225,0.03316244602731853,NA,0.025604137767415935,-0.012668644604154622,-0.03588433717192396,7.506699939936468e-4,4.024419786907707e-4,-0.013419314598148269,-0.036286779150614734,0.15471071271932813,-2.245355935035823,-5,-0.02300879161052045
FIN,1994,5088324,137411.674,174676.719,NA,138992.34,0.02700529172277551,0.034328930115299264,NA,0.027315937428512807,0.03457035032691591,0.014133149360177732,0.02192266706654955,0.016872771348837468,0.01264768326036636,-0.002739621988659735,0.15515494032276078,-2.1920734032909444,-4,-0.004707574220128606
FIN,1995,5107787,143382.077,182073.173,190431.26,154972.347,0.028071271766030963,0.035646195309240576,0.037282537427657025,0.03034040906560904,0.03765397545353322,0.03871385976220676,0.013371735050302203,0.00923424394204897,0.024282240403231015,0.02947961582015779,0.12667595581915836,-2.0284927915352324,-3,0.020738719898646278
FIN,1996,5124573,148045.681,188741.89,196293.451,160228.66,0.028889369124022627,0.03683075448432485,0.03830435257727815,0.0312667338332384,0.032690798116882025,0.02872698076951563,0.02098947950889274,0.01611839226672851,0.011701318607989286,0.012608588502787121,0.10550410309174972,-1.5069020137299645,-2,0.011232874012649996
FIN,1997,5139839,153128.398,200817.031,211154.729,174051.166,0.02979245030826841,0.03907068509344359,0.041081973384769446,0.033863155246691576,0.05903922810030027,0.030781338988882023,0.026335157855756908,0.018975927724345087,0.03270407024454336,0.011805411264536936,0.13084421256862522,-1.0466729225952078,-1,-0.0021902932942000158
FIN,1998,5153499,159222.452,211770.134,224155.998,185747.15,0.03089598969554471,0.041092495409429594,0.043495884640707215,0.03604291957755303,0.05045306744676781,0.03637137611152985,0.023230864628554837,0.0263528230874015,0.02722220281821297,0.010018553024128352,0.3144513316068827,-0.9178315678291162,0,-0.002064934786447196
FRA,1993,58961049,1822865.42,2314212.922,2327248.662,1967482.521,0.030916434678765637,0.039249860055915894,0.03947095076276543,0.03336919126048792,-0.007835898930136587,0.009271543310279018,7.506699939936468e-4,4.024419786907707e-4,-0.008586568924130233,0.008869101331588247,0.03831897327783218,0.19052701970564456,-5,0.014995484256185724
FRA,1994,59175335,1847062.029,2369375.909,2375719.289,2012887.617,0.031213376806400843,0.040039923880447824,0.04014712023176547,0.03401565224768056,0.01992917458980692,0.009558837586479907,0.02192266706654955,0.016872771348837468,-0.001993492476742631,-0.007313933762357561,0.03403712235012479,0.06804492548590435,-4,-0.004833738669898014
FRA,1995,59383991,1872086.715,2423985.114,2424701.647,2061028.966,0.03152510775168345,0.04081883135810121,0.04083089745517441,0.03470681123469792,0.019266474464483707,0.009937553094849338,0.013371735050302203,0.00923424394204897,0.005894739414181505,7.033091528003688e-4,0.03843921727142252,-0.13380023472129254,-3,-0.0012477469322823291
FRA,1996,59589289,1912819.754,2457850.122,2465564.131,2098728.845,0.032100060029244516,0.04124650861331807,0.04137596155913187,0.03521990076102435,0.010422941699432808,0.018073600383317956,0.02098947950889274,0.01611839226672851,-0.01056653780945993,0.0019552081165894464,0.03484595884029573,-0.1504570290073497,-2,0.009313226897709284
FRA,1997,59795263,1931463.242,2519961.51,2537622.049,2165931.685,0.032301275136125754,0.04214316291242,0.04243851304742986,0.03622246272250697,0.02150599328572156,0.006248807143864887,0.026335157855756908,0.018975927724345087,-0.004829164570035349,-0.0127271205804802,0.07973450345999256,-0.06314294759563266,-1,-0.008546133026361157
FRA,1999,60315406,2039708.275,2695584.349,2742982.271,2350102.959,0.03381736790431287,0.04469147317022122,0.045477307588711255,0.03896356030497415,0.028368536173442038,0.023905826446843914,0.025309875083651345,0.029891484046359107,0.003058661089790693,-0.005985657599515193,0.300024515936144,-0.08759642531528034,1,-0.006591114031082781
FRA,2000,60724780,2106915.243,2807208.496,2823921.512,2414200.078,0.03469613628900755,0.04622838478789054,0.046503610420655296,0.03975642362146063,0.033811272171297535,0.025653820775695557,0.03087750969983727,0.028969714362745425,0.002933762471460266,-0.0033158935870498674,0.11540768210119412,-0.022428014652936312,2,-0.0037212134117873765
FRA,2001,61163237,2150273.194,2860530.496,2885633.673,2462238.644,0.035156301390653996,0.04676878851261584,0.047179217689214195,0.04025683997071639,0.011622069539086066,0.013175539001066827,0.0061081024849212184,0.015292912361159594,0.005513967054164848,-0.002117373360092767,0.10395082538396394,-0.08551544169132508,3,-0.004092397954011334
FRA,2002,61604550,2193508.788,2891073.818,2906855.299,2471835.34,0.03560627888686794,0.04692955013874787,0.0471857240901849,0.040124233356140085,0.0034314756524733703,0.01271812191635524,0.004057365313375083,0.012811404001128235,-6.258896609017128e-4,-9.328208477299427e-5,0.07689847434188113,-0.05834881014437765,4,0.0016536420579093387
FRA,2003,62037544,2233099.776,2919054.416,2941358.33,2497917.191,0.03599594103854273,0.04705302995231404,0.0474125527922253,0.04026460478512818,0.002627718551627023,0.010884187637419718,0.009662788536100031,0.013412611296469645,-0.007035069984473008,-0.0025284236590499276,0.0459032421334683,0.08549542416792177,5,0.0030699908136186463
GRC,2001,10862129,296391.982,343823.816,NA,NA,0.027286730069215715,0.0316534462074608,NA,NA,0.040256466279856795,0.0460985039607662,0.0061081024849212184,0.015292912361159594,0.03414836379493558,0.030805591599606608,0.2915007968875031,-2.113139422910805,3,0.0053280004815925205
GRC,2002,10902022,311400.36,359925.557,NA,NA,0.028563541698961897,0.033014568948769314,NA,NA,0.04210191976291622,0.04573063288421242,0.004057365313375083,0.012811404001128235,0.038044554449541135,0.032919228883084184,0.2887205199298234,-2.107114960659625,4,0.004753408199377318
GRC,2003,10928072,323544.306,380789.805,NA,NA,0.02960671434082791,0.03484510396710417,NA,NA,0.053963691250817014,0.03587003259524835,0.009662788536100031,0.013412611296469645,0.04430090271471698,0.0224574212987787,0.29485861335619545,-2.033647222465767,5,-0.010081408680969834
ITA,1993,56831823,1905216.186,2398329.951,NA,NA,0.03352375632926644,0.04220047544489291,NA,NA,-0.00917618155159916,-0.02756613850073686,7.506699939936468e-4,4.024419786907707e-4,-0.009926851545592807,-0.02796858047942763,-0.05169841959922217,-0.13622102301259575,-5,-0.01692644930119544
ITA,1994,56843400,1918507.886,2449918.595,NA,NA,0.033750758856789,0.043099438017430346,NA,NA,0.021078470540797145,0.006748570047043323,0.02192266706654955,0.016872771348837468,-8.441965257524053e-4,-0.010124201301794145,-0.0189700943712402,-0.14562255120510503,-4,-0.003903551409345302
ITA,1995,56844301,1925542.915,2520643.745,2475087.674,2092965.482,0.03387398351507568,0.04434294556634622,0.04354152712687944,0.03681926675463913,0.028443675352224584,0.0036443701032493614,0.013371735050302203,0.00923424394204897,0.015071940301922382,-0.005589873838799608,-0.04407583533198356,-0.16230308082794576,-3,-0.008012083690948926
ITA,1996,56860279,1946301.836,2554561.143,2522453.017,2137102.456,0.03422955128306704,0.04492698924322901,0.04436230460634919,0.037585155992639424,0.013085077554911173,0.010442071762419403,0.02098947950889274,0.01611839226672851,-0.007904401953981566,-0.005676320504309107,-0.05943594902555038,-0.32646894621477296,-2,0.004382240992376322
ITA,1997,56890371,2000588.62,2603754.87,2586729.382,2193593.922,0.03516568067379979,0.04576793619433419,0.04546866783484327,0.038558263611956405,0.018545051961306847,0.02698128256606136,0.026335157855756908,0.018975927724345087,-0.007790105894450061,0.008005354841716272,-0.013251102078972066,-0.18686258079726903,-1,0.01812527598116338
ITA,1999,56916316,2113144.843,2695215.459,2701152.497,2288647.708,0.03712722452029397,0.04735400406097963,0.04745831576660725,0.040210749198876475,0.016472497323622992,0.024008416586491776,0.025309875083651345,0.029891484046359107,-0.008837377760028353,-0.0058830674598673305,0.17285487987514925,0.19145070015957044,1,0.005306197241790098
ITA,2000,56942108,2174391.86,2799846.387,2763932.66,2338887.054,0.03818600920078336,0.04917005157237944,0.04853934561045756,0.04107482381930785,0.03763335116323541,0.028118682171446086,0.03087750969983727,0.028969714362745425,0.006755841463398138,-8.51032191299339e-4,-0.03889893316175885,0.47042993415349565,2,0.001080331439573318
ITA,2001,56976976,2213423.352,2856023.438,2831111.429,2394250.124,0.03884768036829473,0.05012592170563773,0.04968869230616942,0.04202136182165933,0.019253543318131783,0.017179170413546885,0.0061081024849212184,0.015292912361159594,0.013145440833210564,0.0018862580523872907,-0.080627830166765,0.25897433741223086,3,2.7063458400363545e-4
ITA,2002,57089823,2220521.338,2863732.692,2845531.354,2395876.407,0.03889522197327534,0.050161877222845826,0.04984305791244089,0.04196678639203348,7.170467221899735e-4,0.0012230469785645681,0.004057365313375083,0.012811404001128235,-0.0033403185911851097,-0.011588357022563667,-0.1175836353224572,0.32599175626312227,4,-0.003968152449040671
ITA,2003,57399187,2239804.675,2865638.615,2851424.934,2396998.721,0.03902154006118588,0.04992472480490011,0.04967709619301751,0.04176015108018864,-0.004738953205828178,0.003242388294335985,0.009662788536100031,0.013412611296469645,-0.014401741741928209,-0.01017022300213366,-0.12512046580725444,0.225238108286812,5,0.0036455566116235893
JPN,1993,124938000,3150819.911,4561427.911,NA,NA,0.025219067945701067,0.03650953201587988,NA,NA,-0.00816654757558366,0.011501951750466421,7.506699939936468e-4,4.024419786907707e-4,-0.008917217569577307,0.01109950977177565,0.1228505740422775,-0.3099972593515865,-5,0.01318475621786966
JPN,1994,125265000,3230942.125,4606725.917,4875173.692,3757193.163,0.02579285614497266,0.03677584254979444,0.038918881507204725,0.029993958112800864,0.00726779954997081,0.02249718707669013,0.02192266706654955,0.016872771348837468,-0.01465486751657874,0.005624415727852661,0.12552119603434295,-0.4176514785894776,-4,0.011083702426669957
JPN,1995,125570246,3320152.453,4714617.993,4987626.347,3858857.352,0.026440598459924976,0.0375456618361646,0.03971981027257046,0.03073066649881374,0.020716664043099797,0.024803089389218158,0.013371735050302203,0.00923424394204897,0.007344928992797595,0.015568845447169188,0.121323109198318,-0.4604370108156961,-3,0.008242628278830004
JPN,1996,125864000,3387403.024,4859614.529,5140150.084,3984176.333,0.026913200152545606,0.038610043610563784,0.04083892204283989,0.03165461397222399,0.02795459858274363,0.017716228869613992,0.02098947950889274,0.01611839226672851,0.0069651190738508895,0.001597836602885483,0.12109924382264958,-0.5284412551133548,-2,-0.005537924959966229
JPN,1997,126166000,3413424.649,4925849.67,5197041.94,4014495.621,0.027055027891825057,0.03904260791338395,0.04119209565176038,0.03181915588193333,0.011141120583601172,0.005255983786100593,0.026335157855756908,0.018975927724345087,-0.015194037272155736,-0.013719943938244494,0.17151164984873457,-0.7220388186010553,-1,-0.007570158204845405
JPN,1998,126486000,3407478.568,4838532.043,5119981.824,3915877.006,0.026939570924845436,0.03825349875084989,0.04047864446658128,0.030958975744351153,-0.02041853367402169,-0.004276618235171448,0.023230864628554837,0.0263528230874015,-0.043649398302576525,-0.030629441322572948,0.45291999018506673,-0.6550362731793458,0,-0.00405849601799013
JPN,1999,126686000,3464868.516,4821713.287,5094181.162,3880103.863,0.027350050644901567,0.03806034831788832,0.04021108221902972,0.030627724160522868,-0.0050620130636995775,0.015122136809913034,0.025309875083651345,0.029891484046359107,-0.030371888147350923,-0.014769347236446073,0.3806137489392259,-0.8203609674383388,1,0.0023932893728590495
JPN,2000,126925843,3539223,4965319.67,5227806.314,3995202.02,0.027884179583506884,0.03911984787841827,0.04118787939820892,0.03147666326707005,0.027456942934447337,0.019341107382231826,0.03087750969983727,0.028969714362745425,-0.003420566765389932,-0.009628606980513599,0.20446171516481185,-1.094976766462231,2,-0.010526013640046888
JPN,2001,127291000,3613004.316,4979451.395,5249836.55,4008277.551,0.02838381594928157,0.03911864464101939,0.041242794463080656,0.031489088395880306,-3.0758194853319765e-5,0.01775963381225809,0.0061081024849212184,0.015292912361159594,-0.006138860679774538,0.002466721451098497,0.20626299279870175,-1.1267818237023794,3,0.003302911417339597
JPN,2002,127435000,3664720.23,4983683.371,5246312.829,3994005.455,0.028757564483854515,0.03910764994703182,0.04116853948287362,0.0313415110056107,-2.8109970228973324e-4,0.013081723323324468,0.004057365313375083,0.012811404001128235,-0.004338465015664816,2.70319322196233e-4,0.21159197848959443,-1.0374395874651314,4,-5.117657719935023e-6
JPN,2003,127619000,3698095.481,5052463.651,5308753.487,4050267.919,0.02897762465620323,0.03959021502284142,0.04159845702442426,0.0317371858343977,0.012263893671125459,0.007623123481664162,0.009662788536100031,0.013412611296469645,0.0026011051350254277,-0.005789487814805483,0.22736167539120225,-1.03092833985696,5,-0.010509577232999699
MEX,1993,89364560,1153328.253,1545300.402,1471895.655,1279625.361,0.012905879612678674,0.017292094338068692,0.016470686533901137,0.01431915919465166,0.014322686063860779,-0.07745030378896445,7.506699939936468e-4,4.024419786907707e-4,0.013572016069867132,-0.07785274576765522,0.15957019869683775,-2.271733104145905,-5,-0.08078497681592088
MEX,1994,90953505,1208048.839,1613202.878,1538355.937,1336141.476,0.013282048217932886,0.017736566369817193,0.01691365205771894,0.01469037917780079,0.025378982768856417,0.028730373975376367,0.02192266706654955,0.016872771348837468,0.003456315702306867,0.011857602626538899,0.152746038731588,-2.3665078294720807,-4,0.014821214593968636
MEX,1995,92506744,1144905.664,1517857.755,1401277.096,1198784.054,0.012376456185724149,0.01640807674519384,0.015147837178227782,0.012958882803182435,-0.07785470708721132,-0.07061739232797137,0.013371735050302203,0.00923424394204897,-0.09122644213751352,-0.07985163627002034,0.14347909386775026,-1.9718275023327456,-3,-0.02113444020443821
MEX,1996,94005638,1179203.891,1612242.66,1477942.957,1273817.8,0.012543969873381425,0.01715048899513878,0.01572185443813487,0.013550440453369403,0.04425298797902677,0.013444088823913347,0.02098947950889274,0.01611839226672851,0.02326350847013403,-0.0026743034428151624,0.15506013248633432,-2.280420700971859,-2,-0.011554933579529596
MEX,1997,95438019,1264727.087,1728306.012,1601061.816,1384391.803,0.013251816207543034,0.018109198305970707,0.01677593303775511,0.014505663649619553,0.05439331684358706,0.054894553376505506,0.026335157855756908,0.018975927724345087,0.02805815898783015,0.03591862565216042,0.23402417286893895,-2.5594857518808904,-1,0.023508607620246254
MEX,1998,96799183,1340373.245,1835203.103,1665792.174,1437021.055,0.01384694791277319,0.01895886975616313,0.01720874208204836,0.014845384128913569,0.045851880148163104,0.04393022573402394,0.023230864628554837,0.0263528230874015,0.022621015519608267,0.017577402646622442,0.49962125835213805,-2.8038194943893666,0,0.006963764652018589
MEX,1999,98085415,1399462.89,1885763.506,1756279.423,1513848.881,0.014267798020735294,0.019225727963734465,0.01790561239915231,0.015433985582871828,0.013977497115366777,0.029940270254241064,0.025309875083651345,0.029891484046359107,-0.011332377968284568,4.8786207881956756e-5,0.43014535377461416,-3.262219757420296,1,0.012715960103204683
MEX,2000,99368858,1508948.126,1980603.91,1899696.738,1639147.423,0.015185322206279153,0.01993183729655019,0.01911762675183406,0.016495584793779154,0.03606893731073768,0.06232420569929875,0.03087750969983727,0.028969714362745425,0.005191427610900412,0.03335449133655333,0.2708553729208889,-3.713796230788816,2,0.03500874277138059
MEX,2001,100739263,1539371.186,1971674.45,1912343.685,1641644.091,0.015280746951662727,0.01957205553508963,0.01898310180212456,0.016295970827183835,-0.018215506560071315,0.0062643498210492865,0.0061081024849212184,0.015292912361159594,-0.024323609044992534,-0.009028562540110308,0.22376035876992303,-2.78476971955528,3,0.011427419580638188
MEX,2002,102167274,1561751.778,1967009.705,1941385.153,1661306.266,0.015286223433934432,0.019252835355086404,0.019002025570340655,0.01626064982413057,-0.016444469838496456,3.583267992359751e-4,0.004057365313375083,0.012811404001128235,-0.02050183515187154,-0.01245307720189226,0.2263631528779736,-2.812840529848926,4,0.005679004110273797
MEX,2003,103587899,1590224.033,1990329.488,1958362.557,1668964.458,0.01535144595412636,0.01921391887675992,0.018905321721024576,0.01611157745365605,-0.0020233831723461826,0.0042576749487146515,0.009662788536100031,0.013412611296469645,-0.011686171708446214,-0.009154936347754994,0.21589634266772273,-2.6275281322198154,5,0.003349637168157933
NLD,1993,15290368,485466.24,656518.945,639365.077,531578.84,0.03174980746048754,0.04293676548530421,0.04181489137475305,0.03476560145576614,0.005527630649729609,0.005469360445449656,7.506699939936468e-4,4.024419786907707e-4,0.004776960655735962,0.005066918466758885,-0.23437783846224813,1.6347206853467526,-5,5.4612342436715e-4
NLD,1994,15382834,495091.282,675959.024,663252.58,554165.809,0.03218465999178045,0.04394242465335061,0.04311641014913117,0.03602494891383473,0.023151783203950504,0.013603280182397537,0.02192266706654955,0.016872771348837468,0.001229116137400954,-0.0032694911664399307,-0.19591382139963365,1.580025784233584,-4,-0.006078873927997385
NLD,1995,15459004,508030.633,697021.761,690804.036,579457.999,0.032863089562561724,0.04508840032643759,0.04468619297853859,0.03748352733462,0.025744768018121977,0.02086018891233099,0.013371735050302203,0.00923424394204897,0.012373032967819775,0.01162594497028202,-0.1997442930104234,1.5772370483644285,-3,0.0031870626437344807
NLD,1996,15530500,522835.023,720864.335,718708.398,604868.662,0.03366504768037088,0.04641604165995943,0.04627722211132932,0.038947146711310006,0.02902011045614028,0.024110008136567274,0.02098947950889274,0.01611839226672851,0.008030630947247541,0.007991615869838764,-0.1767226680446653,1.4961231618188338,-2,0.001662933767949662
NLD,1997,15610650,542372.239,751490.068,751066.976,634706.212,0.03474373193941315,0.04813957573835811,0.0481124729591657,0.04065853836963868,0.03645949432359563,0.03153904158190013,0.026335157855756908,0.018975927724345087,0.010124336467838724,0.012563113857555042,-0.08374619406307049,1.405784930904605,-1,0.004879623670258612
NLD,1998,15707205,569984.459,786417.096,778515.952,658255.315,0.03628808938318434,0.050067284153991753,0.04956425742199201,0.04190785789069411,0.039263164651269555,0.043490391366301395,0.023230864628554837,0.0263528230874015,0.01603230002271472,0.017137568278899895,0.1724311520016351,1.3882130605757386,0,0.005170668548497537
NLD,1999,15812085,598070.09,826078.801,823558.001,698000.623,0.03782360707016184,0.052243508746632715,0.052084086380765095,0.04414349043785181,0.04254786472499861,0.0414438620930051,0.025309875083651345,0.029891484046359107,0.017237989641347262,0.011552378046645995,0.025400217649751533,1.3811666858991605,1,-6.061129131562995e-4
NLD,2000,15925505,619906.18,860936.852,857662.887,725559.157,0.03892537034147426,0.05406025441579403,0.05385467443575573,0.04555956982211867,0.034183598398770165,0.028712798550436514,0.03087750969983727,0.028969714362745425,0.0033060886989328964,-2.5691581230891103e-4,-0.1702081718713716,1.347194648559562,2,-0.004217907739297499
NLD,2001,16046182,636821.624,880941.448,869045.119,731418.008,0.039686800511174555,0.054900377423115355,0.054158996763217566,0.04558205858564985,0.01542097621810079,0.01937241967566372,0.0061081024849212184,0.015292912361159594,0.009312873733179572,0.004079507314504127,-0.2038538342882389,1.2203291341099298,3,-0.003058383009243806
NLD,2002,16148921,650572.417,883107.061,868443.83,727173.729,0.04028581333700252,0.05468520534591754,0.05377720468135301,0.04502924554525965,-0.003927019381261498,0.014980729017395333,0.004057365313375083,0.012811404001128235,-0.007984384694636582,0.0021693250162670985,-0.28976489249066106,1.1682674444228904,4,0.0040830834878758165
NLD,2003,16225303,655808.241,883971.224,881830.723,738203.053,0.040418859419759375,0.05448103027721578,0.05434910663917956,0.04549702726660944,-0.0037406310771794793,0.003297112762874921,0.009662788536100031,0.013412611296469645,-0.01340341961327951,-0.010115498533594725,-0.35509340177753923,1.2766496289056175,5,-0.005568217952988269
NOR,1993,4311984,121742.983,206264.927,NA,NA,0.0282336351433586,0.04783527188412573,NA,NA,0.02237401513767079,0.02100487949154628,7.506699939936468e-4,4.024419786907707e-4,0.021623345143677142,0.02060243751285551,-0.051459284239355974,0.25767897039563525,-5,0.0040905414062546285
NOR,1994,4336614,125132.932,216659.303,NA,NA,0.028854985018265403,0.04996047676828051,NA,NA,0.04346895530722561,0.021768766175044085,0.02192266706654955,0.016872771348837468,0.02154628824067606,0.004895994826206618,-3.685489278559828e-4,0.06759722919401989,-4,-0.011942410826252602
NOR,1995,4359187,128826.117,225656.937,NA,NA,0.029552785186779097,0.05176583087626202,NA,NA,0.03549806780490794,0.02389522381501763,0.013371735050302203,0.00923424394204897,0.022126332754605738,0.01466097987296866,0.002294027756835515,0.0031233346615042734,-3,-0.002610597506122418
NOR,1996,4381339,135705.892,236870.946,NA,NA,0.03097361149182932,0.05406359699626073,NA,NA,0.04343077972978637,0.04695760700347584,0.02098947950889274,0.01611839226672851,0.022441300220893634,0.030839214736747333,-0.0010365597659115489,0.023589907845429803,-2,0.013309741532130553
NOR,1997,4405158,139897.175,248932.626,NA,NA,0.03175758395045081,0.05650935244547414,NA,NA,0.044245078715659414,0.024995961622513718,0.026335157855756908,0.018975927724345087,0.017909920859902506,0.006020033898168631,0.05340008212000968,0.08830738766148416,-1,-0.009301012716866189
NOR,1998,4431465,144175.877,255718.301,NA,NA,0.03253458551517388,0.0577051383684628,NA,NA,0.020940068266445788,0.024172131809939046,0.023230864628554837,0.0263528230874015,-0.002290796362109049,-0.0021806912774624543,0.12850513392337354,0.510622870955252,0,-0.0058156166241072746
NOR,1999,4461915,149516.311,261299.64,NA,NA,0.033509448521542876,0.05856221824037437,NA,NA,0.014743525994795892,0.029523751276713472,0.025309875083651345,0.029891484046359107,-0.010566349088855453,-3.677327696456345e-4,0.048553481953880095,0.4374246104587034,1,7.938059032053226e-4
NOR,2000,4490973,155037.987,270297.274,NA,NA,0.03452213740763972,0.060186795600864214,NA,NA,0.02736323735397761,0.02977333776567681,0.03087750969983727,0.028969714362745425,-0.003514272345859659,8.03623402931386e-4,-0.16120945058826552,0.484132615596083,2,-0.0023164547011318877
NOR,2001,4513747,159533.436,276144.98,NA,NA,0.035343902970193054,0.06117865711126476,NA,NA,0.016345402604900805,0.023525119127594696,0.0061081024849212184,0.015292912361159594,0.010237300119979587,0.008232206766435102,-0.11471002137937247,0.39728009459374736,3,-0.002433643844361321
NOR,2002,4538157,165463.462,280169.734,NA,NA,0.03646049751033294,0.06173645689208196,NA,NA,0.009076241185546063,0.031103513155184004,0.004057365313375083,0.012811404001128235,0.00501887587217098,0.01829210915405577,-0.20176734696747112,0.6875469465975466,4,0.010595369983316208
NOR,2003,4564856,170056.458,283241.397,NA,NA,0.0372534112795672,0.06204826548745459,NA,NA,0.0050379279263581545,0.021514104076185703,0.009662788536100031,0.013412611296469645,-0.0046248606097418765,0.008101492779716057,-0.17020832239213113,0.6704922823438113,5,0.00563027739393498
NZL,1993,3572200,73306.92,103106.295,88211.718,74008.422,0.020521504954929735,0.028863528077935165,0.024693947147416156,0.020717883097250995,0.0512287574018675,0.01900385716498132,7.506699939936468e-4,4.024419786907707e-4,0.05047808740787385,0.01860141518629055,0.1432966299231091,-0.8417301001557043,-5,-0.009417408663159078
NZL,1994,3620000,76728.003,109090.083,93747.471,79182.613,0.02119558093922652,0.030135382044198893,0.02589709143646409,0.02187365,0.0431211707146244,0.032319355190352006,0.02192266706654955,0.016872771348837468,0.02119850364807485,0.015446583841514538,0.13078049265204672,-0.6980175666180335,-4,0.004373880193702655
NZL,1995,3673400,79868.467,113452.932,97878.784,82885.876,0.021742382261664944,0.030884992649861165,0.02664528338868623,0.022563803560733925,0.024570426552367408,0.025470741655927664,0.013371735050302203,0.00923424394204897,0.011198691502065206,0.016236497713878695,0.12903523736406777,-0.7462892165539015,-3,0.010930618915574893
NZL,1996,3732000,83136.034,117392.632,100090.222,84564.108,0.02227653644158628,0.03145568917470525,0.026819459271168272,0.022659192926045013,0.018309471480112194,0.024270491688337614,0.02098947950889274,0.01611839226672851,-0.002680008028780545,0.008152099421609105,0.05459956564193302,0.21693106267864912,-2,0.010933850177638855
NZL,1997,3781300,85466.828,121108.528,103930.636,88153.237,0.022602498611588605,0.032028278105413484,0.027485424589426915,0.023312944489990217,0.018039340725213737,0.014526511170654732,0.026335157855756908,0.018975927724345087,-0.00829581713054317,-0.004449416553690355,0.10969366689062564,-0.20189096239227133,-1,0.001692330591459174
NZL,1998,3815000,87685.373,122653.351,106418.195,90055.722,0.02298437038007864,0.03215028859764089,0.02789467758846658,0.023605693840104847,0.0038022238727482005,0.016753978037003403,0.023230864628554837,0.0263528230874015,-0.019428640755806637,-0.009598845050398097,0.3549672743193037,-0.24079234614615252,0,0.004364436324360022
NZL,1999,3835100,90139.97,128998.635,109638.432,93026.954,0.023503942530833617,0.0336363158718156,0.028588154676540377,0.02425672185862168,0.04518488556997591,0.022353738109225585,0.025309875083651345,0.029891484046359107,0.019875010486324562,-0.007537745937133522,0.2893169651061458,-0.6371096898914241,1,-0.019063808461356437
NZL,2000,3857700,91420.09,131975.899,113719.134,96037.987,0.0236980817585608,0.034211032221271746,0.029478480441713976,0.024895141405500684,0.016941858808518173,0.008225932059767516,0.03087750969983727,0.028969714362745425,-0.013935650891319096,-0.02074378230297791,-0.013979552140769735,-0.25664584972261606,2,-0.011509483070132841
NZL,2001,3880500,94241.968,137059.118,120201.373,101976.554,0.02428603736631877,0.035319963406777476,0.03097574358974359,0.02627923051153202,0.03190016806671414,0.024507484817426484,0.0061081024849212184,0.015292912361159594,0.025792065581792922,0.00921457245626689,-0.1375751522159444,0.3152520346451746,3,-0.0036487763075907387
NZL,2002,3948500,98152.485,143964.125,125294.269,106827.734,0.024858170191211858,0.03646045966822844,0.03173211827276181,0.027055270102570597,0.031780036950519897,0.023284887611217275,0.004057365313375083,0.012811404001128235,0.027722671637144813,0.01047348361008904,-0.11292379900995386,0.375641053998806,4,-0.0037393923391004285
NZL,2003,4027200,103837.508,150708.09,133722.687,114590.577,0.025784045490663487,0.03742254916567342,0.03320487857568534,0.028454155989272947,0.02604506496866188,0.036569429973044354,0.009662788536100031,0.013412611296469645,0.01638227643256185,0.02315681867657471,-0.08524142868501805,0.2422732996677144,5,0.015083752638603929
PRT,1997,10108977,245608.274,311515.46,293726.142,249747.569,0.02429605626761244,0.03081572546856126,0.029055970945428007,0.02470552351637559,0.03860319460902728,0.026554764028651423,0.026335157855756908,0.018975927724345087,0.012268036753270373,0.007578836304306336,0.1073128697904121,-0.5820899742605885,-1,1.7987520468245083e-4
PRT,1998,10160196,258368.667,326493.008,311132.528,265467.845,0.025429496340424927,0.032134518664797405,0.03062268956228797,0.02612822085321976,0.04190567333113737,0.045595729851757305,0.023230864628554837,0.0263528230874015,0.018674808702582535,0.019242906764355805,0.4320090942847992,-0.7091758515245914,0,0.0064981723476807704
PRT,1999,10217828,270931.766,339247.711,325261.834,277255.501,0.026515592746325343,0.03320154841126705,0.03183277639827172,0.02713448503928623,0.03266571355178849,0.04182319195788331,0.025309875083651345,0.029891484046359107,0.007355838468137144,0.011931707911524203,0.3114014316408805,-0.7793427882663164,1,0.006991867987209239
PRT,2000,10289898,281238.566,352194.006,329520.31,278527.718,0.02733152126483664,0.03422716201851563,0.03202367117730419,0.027068073755444417,0.030423026189077884,0.0303076957383821,0.03087750969983727,0.028969714362745425,-4.5448351075938476e-4,0.0013379813756366765,0.12591877312552902,-0.7885079507318657,2,0.001442335927605981
PRT,2001,10362722,285459.383,359039.503,336961.746,283544.751,0.027546756827018997,0.03464721942748247,0.032516721571803235,0.027361995332886475,0.012197935095266565,0.00784414793237831,0.0061081024849212184,0.015292912361159594,0.006089832610345347,-0.007448764428781285,0.094001503440158,-0.8428984743648456,3,-0.011298476566857025
PRT,2002,10419631,290029.434,361807.426,343135.572,288128.977,0.027834904518211825,0.0347236313838753,0.032931643356660135,0.027652512550588405,0.002202999859528987,0.010405982209590992,0.004057365313375083,0.012811404001128235,-0.0018543654538460963,-0.0024054217915372433,0.04109453040920752,-0.7018708332356092,4,-0.0014727385942139445
