"iso","year","Population","GDP","GNI","GDP_pc","GNI_pc","gdp_log_diff","GNI_log_diff","gdp_log_diff_total","gni_log_diff_total","gdp_dev","gni_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUS",1987,16263874,511483771496.244,501993605086.642,31449.073664506,30865.5616175237,0.0282223700428652,0.0278501366126278,0.02679965787231,0.0302551588973294,0.00142271217055523,-0.00240502228470163,0.0715417161142456,-0.105997348345321,1.07186073563005,-1.21060703292281,1.81579343122209,-0.827114854280975,-15
"AUS",1988,16532164,541299311107.209,526568909821.373,32742.1934059697,31851.1786975603,0.0402950358994953,0.0314333374911069,0.0370031213283006,0.0412801253362804,0.00329191457119471,-0.00984678784517357,0.0371179186066913,0.0542599459139406,1.23493332207599,-0.979322186250526,1.89710946347518,-0.596967602356246,-14
"AUS",1989,16814416,553178373982.694,533932389754.094,32899.0536443665,31754.4415312488,0.00477932836527728,-0.00304178280320144,0.0292737340121398,0.0253587029599416,-0.0244944056468626,-0.028400485763143,0.0124979097581052,0.0131748546705817,0.948956220182772,-1.03191039927212,1.60758322349026,-0.568426790204215,-13
"AUS",1990,17065128,528933531104.955,507707207488.501,30994.993480562,29751.1514410264,-0.0596182019332137,-0.0651647711601839,0.0153563922837208,0.0141699651187981,-0.0749745942169344,-0.079334736278982,-0.000277568675915663,-0.0148859657750871,0.959874170772372,-0.960764489893376,1.74207020166607,-0.587292892828151,-12
"AUS",1991,17284036,522486025668.68,502368079517.247,30229.3992947411,29065.4381602333,-0.0250107533845956,-0.0233180589186688,0.000689584732443294,-0.000281192731826252,-0.0257003381170389,-0.0230368661868425,-0.0015666546453218,-0.00996765216599171,1.17708040423396,-0.906698435561508,1.62845282769082,-0.471471451636208,-11
"AUS",1992,17478635,542843415183.375,528415930519.595,31057.5405449782,30232.1051111597,0.0270266931550225,0.0393546666350328,0.00927777626995585,0.00857427091542462,0.0177489168850666,0.0307803957196082,0.000464490752562718,0.0143297737939434,1.50601095378329,-0.918295931105809,1.76930683929133,-0.464411223451979,-10
"AUS",1993,17634808,560396823165.016,548092428413.893,31777.8806077739,31080.1471960394,0.022928838801457,0.0276648186664605,-0.00197768785113261,-0.00240587324154973,0.0249065266525896,0.0300706919080103,0.00377044779631408,0.129550473859646,1.52605491973758,-0.83983743457407,1.82487313487513,-0.357899363892957,-9
"AUS",1994,17805468,584047149188.773,563964166501.439,32801.5612501044,31673.6502798713,0.03170564395848,0.0189158522464226,0.0204605247989846,0.0203947072483768,0.0112451191594953,-0.00147885500195422,-0.00275717095419148,0.098172442081282,1.54070774695881,-0.904066399650411,1.76809429886251,-0.430988744507966,-8
"AUS",1995,18004882,595520098743.082,574506648571.781,33075.4791252218,31908.3817695545,0.00831608257358774,0.00738361290243184,0.0179999381661862,0.0166000238136785,-0.00968385559259843,-0.0092164109112467,-0.00926061242830023,0.180327456056209,1.68916478882114,-0.785523907890022,1.72768416871729,-0.31164795307028,-7
"AUS",1996,18224767,610735538564.649,590266428622.065,33511.2947432826,32388.1467797127,0.0130903426029985,0.014923789055743,0.0158634246050973,0.0188391270082597,-0.0027730820020988,-0.00391533795251675,0.000974996398076522,0.25378890907093,1.6604051239158,-0.663399473046382,1.79514263404389,-0.231625224142472,-6
"AUS",1997,18423037,645127011627.57,624837173466.892,35017.4084559223,33916.0787370124,0.0439627837672578,0.0460966852389557,0.0190058928422054,0.0223477938915444,0.0249568909250524,0.0237488913474113,-0.00139172617386008,0.211556840086148,1.60713819572634,-0.659763986578471,1.68410189805933,-0.265569449589325,-5
"AUS",1998,18607584,675021636679.606,654008653317.69,36276.6943134372,35147.4244758315,0.0353301828587824,0.035662142222705,0.0155765042009914,0.0180484804350698,0.019753678657791,0.0176136617876352,0.0108708410846052,0.295764054710546,1.59067737927931,-0.58266623006365,1.70320161944516,-0.186723950824411,-4
"AUS",1999,18812264,708857671677.848,688471058174.845,37680.6147137765,36596.9273116115,0.0379702584865029,0.0404129404565978,0.0218111189849832,0.0217466143803833,0.0161591395015197,0.0186663260762145,0.0379368765549588,0.295553685198563,1.5715249328545,-0.602469010024511,1.59640342001464,-0.118773338437699,-3
"AUS",2000,19028802,724529283184.536,704298065115.467,38075.4018663149,37012.2125983269,0.010422689688447,0.0112836447596898,0.027384163370348,0.0305271520038701,-0.016961473681901,-0.0192435072441803,0.0222379039147695,0.264575971558507,1.84722844879264,-0.596775252980554,1.42917241209155,-0.108365231436071,-2
"AUS",2001,19274701,741844365846.537,721770014324.53,38487.9830741103,37446.4960221448,0.0107776113030642,0.0116652130160606,0.00355865220541673,0.00437457719355194,0.00721895909764747,0.00729063582250866,0.0194743103651491,0.426191708414815,1.85338712784549,-0.564130903805971,1.63353569857397,-0.0455513955746414,-1
"AUS",2002,19495210,764822090881.523,743355192017.197,39231.2824987021,38130.1454058303,0.0191283868450132,0.0180920458613567,0.00834179066476182,0.00656368478064273,0.0107865961802514,0.011528361080714,0.017793290302571,0.34854122325172,1.96195636428086,-0.535563526526962,1.41476583191801,-0.0579169944180278,0
"AUS",2003,19720737,800956414830.997,778211451906.414,40614.9331452976,39461.5805639725,0.0346613589706664,0.0343223673464461,0.011369522582827,0.0107009479214852,0.0232918363878394,0.0236214194249609,0.0304392931274634,0.402757220058563,1.83145366242938,-0.471257739922162,1.44384586305111,0.0027101152052138,1
"AUS",2004,19932722,838193011519.901,807205560343.691,42051.1062924522,40496.5042076888,0.0347498846069882,0.0258880998955853,0.0233666838666924,0.0256372816142871,0.0113832007402959,0.000250818281298137,0.0377103618650985,0.356258180557418,1.66305085098539,-0.500761870076199,1.39777450940414,-0.0446299773548788,2
"AUS",2005,20176844,881717178711.359,847540708570.628,43699.4595741217,42005.6133937809,0.0384500402510177,0.0365876070580526,0.0176951862608199,0.0187974136000992,0.0207548539901978,0.0177901934579534,0.00969532763579328,0.358963231107907,1.44782667824722,-0.359572417740071,1.3251133265091,0.0580967150097388,3
"AUS",2006,20450966,927760712796.002,886529775573.666,45365.1290993297,43349.0415843274,0.0374079931088325,0.0314813326151899,0.0201068048818929,0.023894583881896,0.0173011882269396,0.0075867487332939,0.00345193490190698,0.426575263003638,1.42127964958197,-0.216039229375888,1.2679434079143,0.188513374996892,4
"AUS",2007,20827622,982428533851.402,942364820390.962,47169.5008605112,45245.9152749633,0.0390037871163429,0.0428278017040089,0.0170267495434633,0.0116634385704444,0.0219770375728796,0.0311643631335645,-0.0158858853943292,0.441451423393805,1.38451072124959,-0.192586407318484,1.13737382570972,0.249897021585936,5
"AUS",2008,21249199,1007789174687.52,972486312293.103,47427.1606514449,45765.7868559235,0.00544755859256618,0.0114244041835558,-0.0181197289063313,-0.0234998078269335,0.0235672874988975,0.0349242120104893,-0.0067926632857831,0.23145569661982,1.35519436786468,-0.217486276333743,0.752593230622772,0.102522603687522,6
"AUS",2009,21691653,1023928983770.14,984275606432.9,47203.8246126352,45375.7768683143,-0.00472015488043809,-0.00855838658510955,-0.0368546171565214,-0.0352477472499899,0.0321344622760833,0.0266893606648804,0.0182187619482501,0.435448131681787,1.3815081887477,0.0266846169579988,0.884417524378121,0.330183675528069,7
"AUS",2010,22031750,1081869038264.48,1038540295426.25,49104.9979354559,47138.3478582615,0.0394859013288027,0.0381084358356674,0.0183631124670498,0.0244299829869199,0.0211227888617529,0.0136784528487475,0.0173754096580792,0.408213289735609,1.39989261831824,0.0394129978995168,0.841816135273373,0.305907370594689,8
"AUS",2011,22340024,1108228194577.4,1074591505229.13,49607.2965086071,48101.6271615969,0.0101771093737941,0.0202291559240706,0.000948335550930324,0.0050706629220354,0.0092287738228638,0.0151584930020352,-0.0149181644531936,0.319705810180052,1.32600610446034,0.0126493049916985,0.622843864719323,0.290971851737847,9
"AUS",2012,22733465,1116471255604.92,1088751095391.18,49111.3543670056,47891.9995430166,-0.0100476720365368,-0.0043675389503246,0.000702279409924955,0.00254906933210997,-0.0107499514464617,-0.00691660828243457,0.00695012880544299,0.322607961472449,1.31095008126145,0.0267024772956499,0.582910789953136,0.315578663481475,10
"AUS",2013,23128129,1133964242601.25,1104412160961.22,49029.6574617538,47751.9024976564,-0.00166488856392455,-0.00292955729675093,0.00755796142956733,0.00443911526425822,-0.00922284999349188,-0.00736867256100915,-0.019656933001456,0.302650050122022,1.41503856833527,0.0257050607006777,0.51483703612814,0.323517434682677,11
"AUS",2014,23475686,1123291922339.75,1100442930014.05,47849.1628461784,46875.8582822265,-0.0243717469713651,-0.01851611487211,0.0145644520426238,0.0172008590860049,-0.0389361990139889,-0.0357169739581149,-0.0252386082595578,0.375525155457618,1.43128977975639,0.09179537322037,0.575788087527547,0.396521766504819,12
"AUS",2015,23815995,1129436903665.69,1102737276674.69,47423.4607315669,46302.3810961788,-0.00893656397286158,-0.0123094068106866,0.0249951506635266,0.022189722637826,-0.0339317146363882,-0.0344991294485126,-0.0502058097472212,0.49315076671966,1.48883681345918,0.293779101044158,0.626115549581961,0.536711370045871,13
"AUS",2016,24190907,1182365920306.59,1150074680114.01,48876.4609076705,47541.6105776442,0.0301788501574549,0.0264119523937154,0.0159101179831129,0.0132750681105005,0.014268732174342,0.0131368842832149,-0.0593617730837022,0.452085870799219,1.53385752723392,0.230032749146378,0.569861107426725,0.505598059937884,14
"AUS",2017,24592588,1215126912336.81,1176631738231.58,49410.2903011595,47844.9741943214,0.0108627996399093,0.00636074014428445,0.0160668019761534,0.0178080976829573,-0.00520400233624407,-0.0114473575386729,-0.063909414730897,0.413903304538076,1.45763065059415,0.143906660755627,0.559794944330833,0.454536244182568,15
"AUT",1987,7574586,258641217341.999,258375447976.841,34145.9212875791,34110.8343052467,0.0230027386777678,0.0231711055962442,0.02679965787231,0.0302551588973294,-0.00379691919454217,-0.00708405330108519,-0.0478790972603175,0.989013751333164,0.172175912344889,1.20190754170753,-0.417038705245973,1.14255697422934,-15
"AUT",1988,7585317,266146336207.095,266885024848.251,35087.0420059036,35184.4260230985,0.0271887450156179,0.0309884867837162,0.0370031213283006,0.0412801253362804,-0.00981437631268278,-0.0102916385525642,-0.0494907006691168,0.865756846453706,0.252528886567846,1.08394777031789,-0.473522225025945,1.02016546312538,-14
"AUT",1989,7619566,277560228798.097,278610544732.029,36427.3016072171,36565.1461949446,0.0374866489649825,0.0384919547638827,0.0292737340121398,0.0253587029599416,0.00821291495284271,0.0131332518039411,0.0122035347288612,0.990053365635346,0.124980599151645,1.18515773898309,0.0524104192285848,1.11895473018991,-13
"AUT",1990,7677850,288886644593.523,290204281182.059,37625.9818300075,37797.5971374876,0.0323762802238026,0.0331500358779415,0.0153563922837208,0.0141699651187981,0.0170198879400818,0.0189800707591434,0.00164457656208883,0.90496982318042,0.324954063841616,1.07950899801038,0.342888175954585,1.03058368056839,-12
"AUT",1991,7754891,299709418307.914,299489561946.098,38647.7925102899,38619.4418394917,0.0267948406544445,0.0215102914538505,0.000689584732443294,-0.000281192731826252,0.0261052559220012,0.0217914841856768,-0.0223369396750718,0.842294789248406,0.256637366266519,1.01782115417803,0.553394914586167,0.953715680223478,-11
"AUT",1992,7840709,304390343436.09,305148433926.68,38821.7881107551,38918.4745826786,0.00449197973300386,0.00771323862026563,0.00927777626995585,0.00857427091542462,-0.00478579653695199,-0.000861032295158992,-0.0374506150293897,0.724488834265733,0.38654550904961,0.905294156688647,0.52703871032404,0.843799039471961,-10
"AUT",1993,7905632,303411118114.332,304256986973.23,38379.1097428178,38486.1054717991,-0.011468343817155,-0.0111717835693916,-0.00197768785113261,-0.00240587324154973,-0.00949065596602239,-0.00876591032784191,-0.0238984284869587,0.695158843822715,0.262013056228422,0.870367293194191,0.592889308261821,0.792786996760521,-9
