REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
GBR,2008,GNI,2648646100865.444,61823772,42841.8715840477
GBR,2009,GNI,2540266256624.0464,62260486,40800.61721047353
GBR,2010,GNI,2590666537833.086,62759456,41279.30200403722
GBR,2011,GNI,2586884063843.884,63285145,40876.63959439271
GBR,2012,GNI,2565612797228.411,63710843,40269.64134234437
GBR,2013,GNI,2584238423274.222,64138721,40291.39313947689
GBR,2014,GNI,2670114927351.5,64619493,41320.57995799348
GBR,2015,GNI,2723621798250.237,65088058,41845.18453831019
GBR,2016,GNI,2799267698067.516,65607141,42667.11908795898
GBR,2017,GNI,2891802975479.1235,65965992,43837.78501320989
ISR,1986,GDP,87168653662.73582,4298800,20277.438741680427
ISR,1987,GDP,94254290076.81047,4368900,21573.917937423714
ISR,1988,GDP,99315637914.03676,4441700,22359.82572304225
ISR,1989,GDP,98544985279.20442,4518200,21810.67356009128
ISR,1990,GDP,104560289505.27994,4660200,22436.86741025706
ISR,1991,GDP,113604150898.4818,4949100,22954.507061583277
ISR,1992,GDP,122411134320.23444,5123500,23892.092187027312
ISR,1993,GDP,127687692727.28253,5261400,24268.76738649077
ISR,1994,GDP,137519646405.85434,5399300,25469.90284034122
ISR,1995,GDP,145446939147.37314,5544900,26230.759643523445
ISR,1996,GDP,150932047454.68613,5685100,26548.70581954339
ISR,1997,GDP,155356627157.3379,5828900,26652.820799351146
ISR,1998,GDP,163712553546.86118,5970700,27419.323286526065
ISR,1999,GDP,170755641985.16284,6125300,27877.106751532632
ISR,2000,GDP,187152635364.9454,6289200,29757.780856857058
ISR,2001,GDP,188774389421.39035,6439037,29317.177307940667
ISR,2002,GDP,186581413560.10062,6569957,28399.18336757769
ISR,2003,GDP,186709770890.96436,6689748,27909.836198757315
ISR,2004,GDP,196685729275.87988,6808969,28886.271809414888
ISR,2005,GDP,204636687334.28574,6930128,29528.558106615885
ISR,2006,GDP,214442580053.10562,7053707,30401.401710207927
ISR,2007,GDP,228711303990.27237,7180160,31853.23223859529
ISR,2008,GDP,228923913094.48737,7331353,31225.32949845511
ISR,2009,GDP,234105334859.34436,7485565,31274.23712964143
ISR,2010,GDP,243445246302.9879,7623561,31933.271905739053
ISR,2011,GDP,251796838609.27054,7765832,32423.67831409056
ISR,2012,GDP,262321497476.33218,7910525,33161.0730610588
ISR,2013,GDP,273839607693.744,8059456,33977.430696779535
ISR,2014,GDP,284886285679.7859,8215668,34675.9734789412
ISR,2015,GDP,299976773001.5227,8380149,35796.114484542304
ISR,2016,GDP,315952796057.60156,8546009,36970.800762976214
ISR,2017,GDP,328762531979.8322,8713268,37731.25444779527
ISR,1986,GNI,82249391631.77074,4298800,19133.104966914194
ISR,1987,GNI,89707669302.31874,4368900,20533.239328508032
ISR,1988,GNI,95491397887.89108,4441700,21498.840058511625
ISR,1989,GNI,95210022264.52301,4518200,21072.555943633088
ISR,1990,GNI,101849704945.3577,4660200,21855.221867164004
ISR,1991,GNI,111740314864.65953,4949100,22577.90605658797
ISR,1992,GNI,120078288619.6485,5123500,23436.76951686318
ISR,1993,GNI,125209597785.81326,5261400,23797.772035164264
ISR,1994,GNI,134650280213.28049,5399300,24938.46984114246
ISR,1995,GNI,143055793979.0954,5544900,25799.5264078875
ISR,1996,GNI,148593289302.76755,5685100,26137.32200009983
ISR,1997,GNI,152537240486.03876,5828900,26169.12976479932
ISR,1998,GNI,160877857406.65158,5970700,26944.555480371077
ISR,1999,GNI,166435828353.39966,6125300,27171.865598974688
ISR,2000,GNI,178872349308.59872,6289200,28441.19272858213
ISR,2001,GNI,184773592139.76297,6439037,28695.84258325631
ISR,2002,GNI,183700332629.91827,6569957,27960.659807958906
ISR,2003,GNI,183247073972.20413,6689748,27392.22373880214
ISR,2004,GNI,193768800700.32953,6808969,28457.876765238543
ISR,2005,GNI,205406732730.44125,6930128,29639.673716046986
ISR,2006,GNI,216180594013.94412,7053707,30647.798953648646
ISR,2007,GNI,231070802760.3268,7180160,32181.84591434269
ISR,2008,GNI,227439350963.1344,7331353,31022.834524968912
ISR,2009,GNI,231570511238.0018,7485565,30935.608900330408
ISR,2010,GNI,241845094670.61734,7623561,31723.376342186722
ISR,2011,GNI,251376651594.95847,7765832,32369.571166999038
ISR,2012,GNI,258742831953.71268,7910525,32708.680138639684
ISR,2013,GNI,271313676078.01303,8059456,33664.01852408066
ISR,2014,GNI,285978624797.61475,8215668,34808.93151933778
ISR,2015,GNI,300331065960.74084,8380149,35838.39212891571
ISR,2016,GNI,316136703239.8314,8546009,36992.32041995643
ISR,2017,GNI,330171621119.4086,8713268,37892.97208801665
JPN,1986,GDP,4106031522847.887,121660000,33750.05361538622
JPN,1987,GDP,4284374455714.994,122239000,35049.16152549509
JPN,1988,GDP,4567900402909.026,122745000,37214.55377334332
JPN,1989,GDP,4782358906202.597,123205000,38816.27292887948
JPN,1990,GDP,4989425184715.881,123611167,40363.8708848682
JPN,1991,GDP,5146783456577.201,124101000,41472.53814697062
JPN,1992,GDP,5190504522760.832,124567000,41668.37543459208
JPN,1993,GDP,5129499167702.698,124938000,41056.35729483983
JPN,1994,GDP,5159130591790.175,125265000,41185.73098463398
JPN,1995,GDP,5250599171455.648,125570246,41814.03906348681
JPN,1996,GDP,5399134571563.341,125864000,42896.57544304441
JPN,1997,GDP,5385474018409.258,126166000,42685.62067759347
JPN,1998,GDP,5246415601633.683,126486000,41478.231595857906
JPN,1999,GDP,5175591182352.736,126686000,40853.69482304861
JPN,2000,GDP,5302122887564.477,126925843,41773.39115694884
JPN,2001,GDP,5300323155999.019,127291000,41639.417994980155
JPN,2002,GDP,5278392584269.203,127435000,41420.27374166597
JPN,2003,GDP,5270550766470.291,127619000,41299.107236934084
JPN,2004,GDP,5314974046282.79,127687000,41625.02092055409
JPN,2005,GDP,5357753101008.724,127767994,41933.452449826545
JPN,2006,GDP,5375821801660.034,127900515,42031.27564935946
JPN,2007,GDP,5413288856458.06,128032743,42280.50364005761
JPN,2008,GDP,5229696776756.244,128083960,40830.22399335751
JPN,2009,GDP,4962586962902.95,128031514,38760.667650176736
JPN,2010,GDP,5107569503340.969,128057352,39885.01576497513
JPN,2011,GDP,5031192821972.459,127834233,39357.16360086785
JPN,2012,GDP,5075947104441.031,127592657,39782.43908221953
JPN,2013,GDP,5150854928822.846,127413888,40426.16554345195
JPN,2014,GDP,5145638949604.058,127237150,40441.325113019724
JPN,2015,GDP,5304626331348.454,127094745,41737.57405428882
JPN,2016,GDP,5380130073900.359,127041812,42349.28634283302
JPN,2017,GDP,5442308821109.925,126918546,42880.32752210953
JPN,1986,GNI,4109445806265.254,121660000,33778.11775657779
JPN,1987,GNI,4277326723748.2,122239000,34991.506178455325
JPN,1988,GNI,4569447773938.155,122745000,37227.16016080618
JPN,1989,GNI,4815630600329.31,123205000,39086.3244213247
JPN,1990,GNI,5042500178564.918,123611167,40793.24142749108
JPN,1991,GNI,5177909859719.502,124101000,41723.3532342165
JPN,1992,GNI,5222193075344.881,124567000,41922.765060930105
JPN,1993,GNI,5190378716283.71,124938000,41543.635373414894
JPN,1994,GNI,5201141388843.6,125265000,41521.106365254454
JPN,1995,GNI,5294467729214.021,125570246,42163.39378051407
JPN,1996,GNI,5462963078850.996,125864000,43403.698268376946
JPN,1997,GNI,5454810155353.701,126166000,43235.18345159315
JPN,1998,GNI,5310395714443.793,126486000,41984.059219548355
JPN,1999,GNI,5238419368963.662,126686000,41349.63112706741
JPN,2000,GNI,5377701791636.611,126925843,42368.84833324772
JPN,2001,GNI,5381537417335.604,127291000,42277.43844683131
JPN,2002,GNI,5354283181996.078,127435000,42015.797716452136
JPN,2003,GNI,5354702749826.058,127619000,41958.50735255767
JPN,2004,GNI,5416588357297.884,127687000,42420.82872412919
JPN,2005,GNI,5475555131173.08,127767994,42855.451977848854
JPN,2006,GNI,5518140867641.572,127900515,43144.0081976337
JPN,2007,GNI,5577675286711.396,128032743,43564.44418840106
JPN,2008,GNI,5368815009811.155,128083960,41916.37274340328
JPN,2009,GNI,5086260656694.922,128031514,39726.63055983953
